,Season,SeasonType,Day,HomeTeam,AwayTeam,HomeTeamScore,AwayTeamScore,HomeWin,HomeMoneyLine,AwayMoneyLine
0,2024,1,2023-10-24T00:00:00,DEN,LAL,119.0,107.0,1,-240,200
1,2024,1,2023-10-24T00:00:00,GS,PHO,104.0,108.0,0,-185,155
2,2024,1,2023-10-25T00:00:00,CHA,ATL,116.0,110.0,1,233,-282
3,2024,1,2023-10-25T00:00:00,IND,WAS,143.0,120.0,1,-298,248
4,2024,1,2023-10-25T00:00:00,NY,BOS,104.0,108.0,0,233,-282
5,2024,1,2023-10-25T00:00:00,ORL,HOU,116.0,86.0,1,-298,248
6,2024,1,2023-10-25T00:00:00,BKN,CLE,113.0,114.0,0,169,-201
7,2024,1,2023-10-25T00:00:00,MIA,DET,103.0,102.0,1,-756,579
8,2024,1,2023-10-25T00:00:00,TOR,MIN,97.0,94.0,1,-185,-169
9,2024,1,2023-10-25T00:00:00,CHI,OKC,104.0,124.0,0,-217,183
10,2024,1,2023-10-25T00:00:00,MEM,NO,104.0,111.0,0,-190,-164
11,2024,1,2023-10-25T00:00:00,UTA,SAC,114.0,130.0,0,169,-201
12,2024,1,2023-10-25T00:00:00,SA,DAL,119.0,126.0,0,257,-309
13,2024,1,2023-10-25T00:00:00,LAC,POR,123.0,111.0,1,-708,547
14,2024,1,2023-10-26T00:00:00,MIL,PHI,118.0,117.0,1,-293,239
15,2024,1,2023-10-26T00:00:00,LAL,PHO,100.0,95.0,1,-293,239
16,2024,1,2023-10-27T00:00:00,CHA,DET,99.0,111.0,0,-246,205
17,2024,1,2023-10-27T00:00:00,MEM,DEN,104.0,108.0,0,253,-307
18,2024,1,2023-10-27T00:00:00,ATL,NY,120.0,126.0,0,-143,-157
19,2024,1,2023-10-27T00:00:00,BOS,MIA,119.0,111.0,1,-512,403
20,2024,1,2023-10-27T00:00:00,CLE,OKC,105.0,108.0,0,-184,156
21,2024,1,2023-10-27T00:00:00,CHI,TOR,104.0,103.0,1,-184,156
22,2024,1,2023-10-27T00:00:00,SA,HOU,126.0,122.0,1,-212,178
23,2024,1,2023-10-27T00:00:00,DAL,BKN,125.0,120.0,1,-325,266
24,2024,1,2023-10-27T00:00:00,UTA,LAC,120.0,118.0,1,198,-239
25,2024,1,2023-10-27T00:00:00,POR,ORL,97.0,102.0,0,194,-232
26,2024,1,2023-10-27T00:00:00,SAC,GS,114.0,122.0,0,-221,186
27,2024,1,2023-10-28T00:00:00,DET,CHI,118.0,102.0,1,168,-199
28,2024,1,2023-10-28T00:00:00,NO,NY,96.0,87.0,1,-217,182
29,2024,1,2023-10-28T00:00:00,WAS,MEM,113.0,106.0,1,-151,-157
30,2024,1,2023-10-28T00:00:00,CLE,IND,113.0,125.0,0,215,-259
31,2024,1,2023-10-28T00:00:00,TOR,PHI,107.0,114.0,0,229,-277
32,2024,1,2023-10-28T00:00:00,MIN,MIA,106.0,90.0,1,-475,377
33,2024,1,2023-10-28T00:00:00,PHO,UTA,126.0,104.0,1,-305,252
34,2024,1,2023-10-29T00:00:00,OKC,DEN,95.0,128.0,0,180,-213
35,2024,1,2023-10-29T00:00:00,HOU,GS,95.0,106.0,0,282,-346
36,2024,1,2023-10-29T00:00:00,MIL,ATL,110.0,127.0,0,-314,257
37,2024,1,2023-10-29T00:00:00,PHI,POR,126.0,98.0,1,-565,436
38,2024,1,2023-10-29T00:00:00,LAC,SA,123.0,83.0,1,-507,398
39,2024,1,2023-10-29T00:00:00,SAC,LAL,132.0,127.0,1,-167,141
40,2024,1,2023-10-30T00:00:00,CHA,BKN,121.0,133.0,0,-177,-194
41,2024,1,2023-10-30T00:00:00,IND,CHI,105.0,112.0,0,-261,219
42,2024,1,2023-10-30T00:00:00,WAS,BOS,107.0,126.0,0,657,-876
43,2024,1,2023-10-30T00:00:00,ATL,MIN,127.0,113.0,1,192,-227
44,2024,1,2023-10-30T00:00:00,TOR,POR,91.0,99.0,0,-690,539
45,2024,1,2023-10-30T00:00:00,MEM,DAL,110.0,125.0,0,-210,177
46,2024,1,2023-10-30T00:00:00,MIL,MIA,122.0,114.0,1,-502,404
47,2024,1,2023-10-30T00:00:00,NO,GS,102.0,130.0,0,-249,219
48,2024,1,2023-10-30T00:00:00,OKC,DET,124.0,112.0,1,-401,328
49,2024,1,2023-10-30T00:00:00,DEN,UTA,110.0,102.0,1,-606,480
50,2024,1,2023-10-30T00:00:00,LAL,ORL,106.0,103.0,1,-303,253
51,2024,1,2023-10-31T00:00:00,CLE,NY,91.0,109.0,0,97,-114
52,2024,1,2023-10-31T00:00:00,PHO,SA,114.0,115.0,0,-251,202
53,2024,1,2023-10-31T00:00:00,LAC,ORL,118.0,102.0,1,-220,180
54,2024,1,2023-11-01T00:00:00,DET,POR,101.0,110.0,0,-60,50
55,2024,1,2023-11-01T00:00:00,TOR,MIL,130.0,111.0,1,60,-72
56,2024,1,2023-11-01T00:00:00,ATL,WAS,130.0,121.0,1,-165,128
57,2024,1,2023-11-01T00:00:00,BOS,IND,155.0,104.0,1,-310,213
58,2024,1,2023-11-01T00:00:00,MIA,BKN,105.0,109.0,0,-105,85
59,2024,1,2023-11-01T00:00:00,NY,CLE,89.0,95.0,0,-85,70
60,2024,1,2023-11-01T00:00:00,OKC,NO,106.0,110.0,0,-63,53
61,2024,1,2023-11-01T00:00:00,HOU,CHA,128.0,119.0,1,-57,48
62,2024,1,2023-11-01T00:00:00,MIN,DEN,110.0,89.0,1,44,-52
63,2024,1,2023-11-01T00:00:00,DAL,CHI,114.0,105.0,1,-63,53
64,2024,1,2023-11-01T00:00:00,UTA,MEM,133.0,109.0,1,-52,44
65,2024,1,2023-11-01T00:00:00,GS,SAC,102.0,101.0,1,-100,81
66,2024,1,2023-11-01T00:00:00,LAL,LAC,130.0,125.0,1,-60,50
67,2024,1,2023-11-02T00:00:00,PHI,TOR,114.0,99.0,1,-238,192
68,2024,1,2023-11-02T00:00:00,NO,DET,125.0,116.0,1,-148,123
69,2024,1,2023-11-02T00:00:00,UTA,ORL,113.0,115.0,0,-84,-92
70,2024,1,2023-11-02T00:00:00,PHO,SA,121.0,132.0,0,-388,296
71,2024,1,2023-11-03T00:00:00,IND,CLE,121.0,116.0,1,64,-76
72,2024,1,2023-11-03T00:00:00,MIL,NY,110.0,105.0,1,-115,95
73,2024,1,2023-11-03T00:00:00,CHI,BKN,107.0,109.0,0,-98,81
74,2024,1,2023-11-03T00:00:00,MIA,WAS,121.0,114.0,1,-230,179
75,2024,1,2023-11-03T00:00:00,OKC,GS,139.0,141.0,0,112,-137
76,2024,1,2023-11-03T00:00:00,DEN,DAL,125.0,114.0,1,-129,106
77,2024,1,2023-11-03T00:00:00,POR,MEM,115.0,113.0,1,76,-91
78,2024,1,2023-11-04T00:00:00,PHI,PHO,112.0,100.0,1,-391,318
79,2024,1,2023-11-04T00:00:00,IND,CHA,124.0,125.0,0,-292,242
80,2024,1,2023-11-04T00:00:00,NO,ATL,105.0,123.0,0,-185,155
81,2024,1,2023-11-04T00:00:00,ORL,LAL,120.0,101.0,1,201,-239
82,2024,1,2023-11-04T00:00:00,BKN,BOS,114.0,124.0,0,546,-716
83,2024,1,2023-11-04T00:00:00,HOU,SAC,107.0,89.0,1,177,-210
84,2024,1,2023-11-04T00:00:00,MIN,UTA,123.0,95.0,1,-480,384
85,2024,1,2023-11-04T00:00:00,DEN,CHI,123.0,101.0,1,-606,473
86,2024,1,2023-11-05T00:00:00,DET,PHO,106.0,120.0,0,188,-224
87,2024,1,2023-11-05T00:00:00,SA,TOR,116.0,123.0,0,194,-230
88,2024,1,2023-11-05T00:00:00,CLE,GS,115.0,104.0,1,-166,138
89,2024,1,2023-11-05T00:00:00,DAL,CHA,124.0,118.0,1,-830,609
90,2024,1,2023-11-05T00:00:00,POR,MEM,100.0,112.0,0,188,-224
91,2024,1,2023-11-06T00:00:00,DET,GS,109.0,120.0,0,321,-413
92,2024,1,2023-11-06T00:00:00,IND,SA,152.0,111.0,1,-350,277
93,2024,1,2023-11-06T00:00:00,ORL,DAL,102.0,117.0,0,-102,-112
94,2024,1,2023-11-06T00:00:00,PHI,WAS,146.0,128.0,1,-559,413
95,2024,1,2023-11-06T00:00:00,BKN,MIL,125.0,129.0,0,156,-187
96,2024,1,2023-11-06T00:00:00,MIA,LAL,108.0,107.0,1,-122,102
97,2024,1,2023-11-06T00:00:00,NY,LAC,111.0,97.0,1,-119,99
98,2024,1,2023-11-06T00:00:00,CHI,UTA,130.0,113.0,1,-175,146
99,2024,1,2023-11-06T00:00:00,HOU,SAC,122.0,97.0,1,107,-126
100,2024,1,2023-11-06T00:00:00,MIN,BOS,114.0,109.0,1,132,-157
101,2024,1,2023-11-06T00:00:00,OKC,ATL,126.0,117.0,1,-112,-102
102,2024,1,2023-11-06T00:00:00,DEN,NO,134.0,116.0,1,-251,204
103,2024,1,2023-11-08T00:00:00,CHA,WAS,116.0,132.0,0,-219,185
104,2024,1,2023-11-08T00:00:00,IND,UTA,134.0,118.0,1,-373,308
105,2024,1,2023-11-08T00:00:00,PHI,BOS,106.0,103.0,1,211,-252
106,2024,1,2023-11-08T00:00:00,BKN,LAC,100.0,93.0,1,292,-354
107,2024,1,2023-11-08T00:00:00,NY,SA,126.0,105.0,1,-609,479
108,2024,1,2023-11-08T00:00:00,CHI,PHO,115.0,116.0,0,-179,-179
109,2024,1,2023-11-08T00:00:00,HOU,LAL,128.0,94.0,1,179,-211
110,2024,1,2023-11-08T00:00:00,MEM,MIA,102.0,108.0,0,170,-203
111,2024,1,2023-11-08T00:00:00,MIL,DET,120.0,118.0,1,-1096,795
112,2024,1,2023-11-08T00:00:00,MIN,NO,122.0,101.0,1,-714,552
113,2024,1,2023-11-08T00:00:00,OKC,CLE,128.0,120.0,1,179,-211
114,2024,1,2023-11-08T00:00:00,DAL,TOR,116.0,127.0,0,-284,235
115,2024,1,2023-11-08T00:00:00,DEN,GS,108.0,105.0,1,-312,260
116,2024,1,2023-11-08T00:00:00,SAC,POR,121.0,118.0,1,-527,422
117,2024,1,2023-11-09T00:00:00,IND,MIL,126.0,124.0,1,-163,-169
118,2024,1,2023-11-09T00:00:00,ORL,ATL,119.0,120.0,0,205,-244
119,2024,1,2023-11-10T00:00:00,DET,PHI,106.0,114.0,0,410,-522
120,2024,1,2023-11-10T00:00:00,WAS,CHA,117.0,124.0,0,-216,181
121,2024,1,2023-11-10T00:00:00,BOS,BKN,121.0,107.0,1,-974,696
122,2024,1,2023-11-10T00:00:00,HOU,NO,104.0,101.0,1,-206,172
123,2024,1,2023-11-10T00:00:00,MEM,UTA,121.0,127.0,0,-275,228
124,2024,1,2023-11-10T00:00:00,SA,MIN,110.0,117.0,0,334,-415
125,2024,1,2023-11-10T00:00:00,DAL,LAC,144.0,126.0,1,-164,-142
126,2024,1,2023-11-10T00:00:00,PHO,LAL,119.0,122.0,0,-181,153
127,2024,1,2023-11-10T00:00:00,SAC,OKC,105.0,98.0,1,146,-174
128,2024,1,2023-11-11T00:00:00,ORL,MIL,112.0,97.0,1,129,-152
129,2024,1,2023-11-11T00:00:00,BOS,TOR,117.0,94.0,1,-463,363
130,2024,1,2023-11-11T00:00:00,ATL,MIA,109.0,117.0,0,-363,293
131,2024,1,2023-11-11T00:00:00,GS,CLE,110.0,118.0,0,-217,180
132,2024,1,2023-11-12T00:00:00,NY,CHA,129.0,107.0,1,-823,617
133,2024,1,2023-11-12T00:00:00,BKN,WAS,102.0,94.0,1,-440,356
134,2024,1,2023-11-12T00:00:00,LAC,MEM,101.0,105.0,0,-538,427
135,2024,1,2023-11-12T00:00:00,PHI,IND,137.0,126.0,1,-427,348
136,2024,1,2023-11-12T00:00:00,CHI,DET,119.0,108.0,1,-408,332
137,2024,1,2023-11-12T00:00:00,HOU,DEN,107.0,104.0,1,260,-313
138,2024,1,2023-11-12T00:00:00,NO,DAL,124.0,136.0,0,225,-269
139,2024,1,2023-11-12T00:00:00,SA,MIA,113.0,118.0,0,166,-198
140,2024,1,2023-11-12T00:00:00,PHO,OKC,99.0,111.0,0,-263,222
141,2024,1,2023-11-12T00:00:00,GS,MIN,110.0,116.0,0,-256,215
142,2024,1,2023-11-12T00:00:00,LAL,POR,116.0,110.0,1,-594,467
143,2024,1,2023-11-13T00:00:00,BOS,NY,114.0,98.0,1,-561,434
144,2024,1,2023-11-13T00:00:00,TOR,WAS,111.0,107.0,1,-440,351
145,2024,1,2023-11-13T00:00:00,MIL,CHI,118.0,109.0,1,-561,434
146,2024,1,2023-11-13T00:00:00,SAC,CLE,132.0,120.0,1,-147,-134
147,2024,1,2023-11-14T00:00:00,CHA,MIA,105.0,111.0,0,152,-186
148,2024,1,2023-11-14T00:00:00,DET,ATL,120.0,126.0,0,117,-141
149,2024,1,2023-11-14T00:00:00,PHI,IND,126.0,132.0,0,-181,148
150,2024,1,2023-11-14T00:00:00,BKN,ORL,124.0,104.0,1,-108,91
151,2024,1,2023-11-14T00:00:00,OKC,SA,123.0,87.0,1,-346,266
152,2024,1,2023-11-14T00:00:00,NO,DAL,131.0,110.0,1,103,-123
153,2024,1,2023-11-14T00:00:00,UTA,POR,115.0,99.0,1,-201,163
154,2024,1,2023-11-14T00:00:00,DEN,LAC,111.0,108.0,1,-150,125
155,2024,1,2023-11-14T00:00:00,GS,MIN,101.0,104.0,0,94,-112
156,2024,1,2023-11-14T00:00:00,LAL,MEM,134.0,107.0,1,-196,160
157,2024,1,2023-11-15T00:00:00,WAS,DAL,117.0,130.0,0,87,-105
158,2024,1,2023-11-15T00:00:00,ATL,NY,114.0,116.0,0,-71,-61
159,2024,1,2023-11-15T00:00:00,PHI,BOS,107.0,117.0,0,-65,-67
160,2024,1,2023-11-15T00:00:00,TOR,MIL,112.0,128.0,0,-63,-69
161,2024,1,2023-11-15T00:00:00,CHI,ORL,94.0,96.0,0,-78,66
162,2024,1,2023-11-15T00:00:00,PHO,MIN,133.0,115.0,1,-105,87
163,2024,1,2023-11-15T00:00:00,LAL,SAC,110.0,125.0,0,-69,-63
164,2024,1,2023-11-15T00:00:00,POR,CLE,95.0,109.0,0,204,-264
165,2024,1,2023-11-16T00:00:00,MIA,BKN,122.0,115.0,1,-273,230
166,2024,1,2023-11-16T00:00:00,GS,OKC,109.0,128.0,0,236,-280
167,2024,1,2023-11-17T00:00:00,CHA,MIL,99.0,130.0,0,245,-311
168,2024,1,2023-11-17T00:00:00,WAS,NY,99.0,120.0,0,188,-232
169,2024,1,2023-11-17T00:00:00,ATL,PHI,116.0,126.0,0,89,-107
170,2024,1,2023-11-17T00:00:00,CLE,DET,108.0,100.0,1,-346,271
171,2024,1,2023-11-17T00:00:00,SA,SAC,120.0,129.0,0,245,-311
172,2024,1,2023-11-17T00:00:00,TOR,BOS,105.0,108.0,0,271,-346
173,2024,1,2023-11-17T00:00:00,CHI,ORL,97.0,103.0,0,-149,124
174,2024,1,2023-11-17T00:00:00,NO,DEN,115.0,110.0,1,140,-168
175,2024,1,2023-11-17T00:00:00,POR,LAL,95.0,107.0,0,289,-372
176,2024,1,2023-11-17T00:00:00,UTA,PHO,128.0,131.0,0,149,-179
177,2024,1,2023-11-17T00:00:00,LAC,HOU,106.0,100.0,1,-261,210
178,2024,1,2023-11-18T00:00:00,CHA,NY,108.0,122.0,0,190,-234
179,2024,1,2023-11-18T00:00:00,NO,MIN,120.0,121.0,0,218,-270
180,2024,1,2023-11-18T00:00:00,CHI,MIA,102.0,97.0,1,95,-113
181,2024,1,2023-11-18T00:00:00,MIL,DAL,132.0,125.0,1,-113,95
182,2024,1,2023-11-18T00:00:00,SA,MEM,108.0,120.0,0,118,-141
183,2024,1,2023-11-18T00:00:00,GS,OKC,123.0,130.0,0,-122,103
184,2024,1,2023-11-19T00:00:00,BKN,PHI,99.0,121.0,0,108,-128
185,2024,1,2023-11-19T00:00:00,TOR,DET,142.0,113.0,1,-337,261
186,2024,1,2023-11-19T00:00:00,IND,ORL,116.0,128.0,0,-147,122
187,2024,1,2023-11-19T00:00:00,CLE,DEN,121.0,109.0,1,122,-147
188,2024,1,2023-11-19T00:00:00,DAL,SAC,113.0,129.0,0,-97,81
189,2024,1,2023-11-19T00:00:00,MEM,BOS,100.0,102.0,0,388,-535
190,2024,1,2023-11-19T00:00:00,UTA,PHO,137.0,140.0,0,127,-152
191,2024,1,2023-11-19T00:00:00,POR,OKC,91.0,134.0,0,182,-226
192,2024,1,2023-11-19T00:00:00,LAL,HOU,105.0,104.0,1,-188,154
193,2024,1,2023-11-20T00:00:00,CHA,BOS,121.0,118.0,1,170,-216
194,2024,1,2023-11-20T00:00:00,DET,DEN,103.0,107.0,0,213,-277
195,2024,1,2023-11-20T00:00:00,WAS,MIL,129.0,142.0,0,219,-286
196,2024,1,2023-11-20T00:00:00,CHI,MIA,100.0,118.0,0,61,-73
197,2024,1,2023-11-20T00:00:00,MIN,NY,117.0,100.0,1,-82,69
198,2024,1,2023-11-20T00:00:00,NO,SAC,129.0,93.0,1,67,-79
199,2024,1,2023-11-20T00:00:00,SA,LAC,99.0,124.0,0,179,-228
200,2024,1,2023-11-20T00:00:00,GS,HOU,121.0,116.0,1,-173,140
201,2024,1,2023-11-21T00:00:00,ORL,TOR,126.0,107.0,1,-56,46
202,2024,1,2023-11-21T00:00:00,ATL,IND,152.0,157.0,0,-74,62
203,2024,1,2023-11-21T00:00:00,PHI,CLE,119.0,122.0,0,-157,125
204,2024,1,2023-11-21T00:00:00,PHO,POR,120.0,107.0,1,-364,250
205,2024,1,2023-11-21T00:00:00,LAL,UTA,131.0,99.0,1,-141,114
206,2024,1,2023-11-22T00:00:00,CHA,WAS,117.0,114.0,1,-147,123
207,2024,1,2023-11-22T00:00:00,ORL,DEN,124.0,119.0,1,118,-140
208,2024,1,2023-11-22T00:00:00,ATL,BKN,147.0,145.0,1,-140,118
209,2024,1,2023-11-22T00:00:00,BOS,MIL,119.0,116.0,1,-206,169
210,2024,1,2023-11-22T00:00:00,CLE,MIA,96.0,129.0,0,-104,87
211,2024,1,2023-11-22T00:00:00,IND,TOR,131.0,132.0,0,-123,104
212,2024,1,2023-11-22T00:00:00,HOU,MEM,111.0,91.0,1,-178,147
213,2024,1,2023-11-22T00:00:00,MIN,PHI,112.0,99.0,1,-234,191
214,2024,1,2023-11-22T00:00:00,NO,SAC,117.0,112.0,1,-88,-102
215,2024,1,2023-11-22T00:00:00,OKC,CHI,116.0,102.0,1,-269,217
216,2024,1,2023-11-22T00:00:00,SA,LAC,102.0,109.0,0,238,-299
217,2024,1,2023-11-22T00:00:00,PHO,GS,123.0,115.0,1,-123,104
218,2024,1,2023-11-22T00:00:00,POR,UTA,121.0,105.0,1,118,-140
219,2024,1,2023-11-22T00:00:00,LAL,DAL,101.0,104.0,0,-95,-95
220,2024,1,2023-11-24T00:00:00,ORL,BOS,113.0,96.0,1,278,-337
221,2024,1,2023-11-24T00:00:00,MEM,PHO,89.0,110.0,0,216,-256
222,2024,1,2023-11-24T00:00:00,NY,MIA,100.0,98.0,1,-317,262
223,2024,1,2023-11-24T00:00:00,TOR,CHI,121.0,108.0,1,-306,253
224,2024,1,2023-11-24T00:00:00,HOU,DEN,105.0,86.0,1,191,-229
225,2024,1,2023-11-24T00:00:00,IND,DET,136.0,113.0,1,-633,494
226,2024,1,2023-11-24T00:00:00,MIL,WAS,131.0,128.0,1,-1467,965
227,2024,1,2023-11-24T00:00:00,MIN,SAC,111.0,124.0,0,-286,238
228,2024,1,2023-11-24T00:00:00,GS,SA,118.0,112.0,1,-703,540
229,2024,1,2023-11-24T00:00:00,LAC,NO,106.0,116.0,0,-317,262
230,2024,1,2023-11-25T00:00:00,OKC,PHI,123.0,127.0,0,-138,-151
231,2024,1,2023-11-25T00:00:00,BKN,MIA,112.0,97.0,1,-382,309
232,2024,1,2023-11-25T00:00:00,WAS,ATL,108.0,136.0,0,362,-454
233,2024,1,2023-11-25T00:00:00,CLE,LAL,115.0,121.0,0,-230,191
234,2024,1,2023-11-25T00:00:00,UTA,NO,105.0,100.0,1,171,-204
235,2024,1,2023-11-25T00:00:00,LAC,DAL,107.0,88.0,1,-161,134
236,2024,1,2023-11-26T00:00:00,MIL,POR,108.0,102.0,1,-723,497
237,2024,1,2023-11-26T00:00:00,BOS,ATL,113.0,103.0,1,-262,212
238,2024,1,2023-11-26T00:00:00,MEM,MIN,97.0,119.0,0,185,-226
239,2024,1,2023-11-26T00:00:00,NY,PHO,113.0,116.0,0,-233,190
240,2024,1,2023-11-26T00:00:00,ORL,CHA,130.0,117.0,1,-226,185
241,2024,1,2023-11-26T00:00:00,BKN,CHI,118.0,109.0,1,-134,112
242,2024,1,2023-11-26T00:00:00,CLE,TOR,105.0,102.0,1,-140,118
243,2024,1,2023-11-26T00:00:00,DEN,SA,132.0,120.0,1,-497,371
244,2024,1,2023-11-27T00:00:00,DET,WAS,107.0,126.0,0,-216,182
245,2024,1,2023-11-27T00:00:00,IND,POR,110.0,114.0,0,-1244,871
246,2024,1,2023-11-27T00:00:00,PHI,LAL,138.0,94.0,1,-373,307
247,2024,1,2023-11-27T00:00:00,UTA,NO,114.0,112.0,1,332,-406
248,2024,1,2023-11-27T00:00:00,LAC,DEN,104.0,113.0,0,-995,730
249,2024,1,2023-11-28T00:00:00,BKN,TOR,115.0,103.0,1,-203,169
250,2024,1,2023-11-28T00:00:00,BOS,CHI,124.0,97.0,1,-1436,972
251,2024,1,2023-11-28T00:00:00,CLE,ATL,128.0,105.0,1,-313,260
252,2024,1,2023-11-28T00:00:00,MIA,MIL,124.0,131.0,0,260,-313
253,2024,1,2023-11-28T00:00:00,NY,CHA,115.0,91.0,1,-1014,744
254,2024,1,2023-11-28T00:00:00,MIN,OKC,106.0,103.0,1,-262,220
255,2024,1,2023-11-28T00:00:00,DAL,HOU,121.0,115.0,1,-296,245
256,2024,1,2023-11-28T00:00:00,SAC,GS,124.0,123.0,1,-211,177
257,2024,1,2023-11-29T00:00:00,DET,LAL,107.0,133.0,0,410,-512
258,2024,1,2023-11-29T00:00:00,ORL,WAS,139.0,120.0,1,-717,552
259,2024,1,2023-11-29T00:00:00,TOR,PHO,112.0,105.0,1,214,-255
260,2024,1,2023-11-29T00:00:00,MEM,UTA,105.0,91.0,1,-262,221
261,2024,1,2023-11-29T00:00:00,NO,PHI,124.0,114.0,1,-224,189
262,2024,1,2023-11-29T00:00:00,DEN,HOU,134.0,124.0,1,-764,583
263,2024,1,2023-11-29T00:00:00,SAC,LAC,117.0,131.0,0,165,-197
