,Season,SeasonType,Day,HomeTeam,AwayTeam,HomeTeamScore,AwayTeamScore,HomeWin,HomeMoneyLine,AwayMoneyLine
264,2024,1,2023-11-30T00:00:00,CLE,POR,95.0,103.0,0,-828,602
265,2024,1,2023-11-30T00:00:00,BKN,CHA,128.0,129.0,0,-503,397
266,2024,1,2023-11-30T00:00:00,MIA,IND,142.0,132.0,1,-220,185
267,2024,1,2023-11-30T00:00:00,NY,DET,118.0,112.0,1,-1258,828
268,2024,1,2023-11-30T00:00:00,CHI,MIL,120.0,113.0,1,503,-662
269,2024,1,2023-11-30T00:00:00,MIN,UTA,101.0,90.0,1,-894,649
270,2024,1,2023-11-30T00:00:00,OKC,LAL,133.0,110.0,1,-254,212
271,2024,1,2023-11-30T00:00:00,SA,ATL,135.0,137.0,0,271,-331
272,2024,1,2023-11-30T00:00:00,GS,LAC,120.0,114.0,1,-166,139
273,2024,1,2023-12-01T00:00:00,ORL,WAS,130.0,125.0,1,-383,293
274,2024,1,2023-12-01T00:00:00,BOS,PHI,125.0,119.0,1,-550,399
275,2024,1,2023-12-01T00:00:00,DAL,MEM,94.0,108.0,0,-187,155
276,2024,1,2023-12-01T00:00:00,TOR,NY,106.0,119.0,0,-102,86
277,2024,1,2023-12-01T00:00:00,NO,SA,121.0,106.0,1,-611,428
278,2024,1,2023-12-01T00:00:00,PHO,DEN,111.0,119.0,0,-86,-94
279,2024,1,2023-12-02T00:00:00,LAC,GS,113.0,112.0,1,-252,209
280,2024,1,2023-12-02T00:00:00,CHA,MIN,117.0,123.0,0,209,-252
281,2024,1,2023-12-02T00:00:00,BKN,ORL,129.0,101.0,1,-166,140
282,2024,1,2023-12-02T00:00:00,DET,CLE,101.0,110.0,0,380,-485
283,2024,1,2023-12-02T00:00:00,CHI,NO,124.0,118.0,1,-129,-141
284,2024,1,2023-12-02T00:00:00,MIA,IND,129.0,144.0,0,-227,189
285,2024,1,2023-12-02T00:00:00,MIL,ATL,132.0,121.0,1,-307,252
286,2024,1,2023-12-02T00:00:00,DAL,OKC,120.0,126.0,0,209,-252
287,2024,1,2023-12-02T00:00:00,PHO,MEM,116.0,109.0,1,-595,454
288,2024,1,2023-12-02T00:00:00,UTA,POR,118.0,113.0,1,-147,123
289,2024,1,2023-12-02T00:00:00,SAC,DEN,123.0,117.0,1,-199,167
290,2024,1,2023-12-02T00:00:00,LAL,HOU,107.0,97.0,1,-243,201
291,2024,1,2023-12-04T00:00:00,IND,BOS,122.0,112.0,1,69,-83
292,2024,1,2023-12-04T00:00:00,SAC,NO,117.0,127.0,0,-63,53
293,2024,1,2023-12-05T00:00:00,MIL,NY,146.0,122.0,1,-167,139
294,2024,1,2023-12-05T00:00:00,LAL,PHO,106.0,103.0,1,-124,105
295,2024,1,2023-12-06T00:00:00,CLE,ORL,121.0,111.0,1,-101,84
296,2024,1,2023-12-06T00:00:00,DET,MEM,102.0,116.0,0,57,-68
297,2024,1,2023-12-06T00:00:00,WAS,PHI,126.0,131.0,0,207,-272
298,2024,1,2023-12-06T00:00:00,ATL,BKN,113.0,114.0,0,-84,71
299,2024,1,2023-12-06T00:00:00,MIN,SA,102.0,94.0,1,-340,248
300,2024,1,2023-12-06T00:00:00,TOR,MIA,103.0,112.0,0,-95,79
301,2024,1,2023-12-06T00:00:00,CHI,CHA,111.0,100.0,1,-104,87
302,2024,1,2023-12-06T00:00:00,HOU,OKC,110.0,101.0,1,60,-71
303,2024,1,2023-12-06T00:00:00,DAL,UTA,147.0,97.0,1,-326,239
304,2024,1,2023-12-06T00:00:00,GS,POR,110.0,106.0,1,-408,286
305,2024,1,2023-12-06T00:00:00,LAC,DEN,111.0,102.0,1,-61,-59
306,2024,1,2023-12-07T00:00:00,MIL,IND,119.0,128.0,0,-106,88
307,2024,1,2023-12-07T00:00:00,LAL,NO,133.0,89.0,1,-67,59
308,2024,1,2023-12-08T00:00:00,CHA,TOR,119.0,116.0,1,94,-113
309,2024,1,2023-12-08T00:00:00,ORL,DET,123.0,91.0,1,-275,209
310,2024,1,2023-12-08T00:00:00,PHI,ATL,125.0,114.0,1,-209,165
311,2024,1,2023-12-08T00:00:00,BKN,WAS,124.0,97.0,1,-250,192
312,2024,1,2023-12-08T00:00:00,BOS,NY,133.0,123.0,1,-179,143
313,2024,1,2023-12-08T00:00:00,MEM,MIN,103.0,127.0,0,99,-120
314,2024,1,2023-12-08T00:00:00,MIA,CLE,99.0,111.0,0,58,-69
315,2024,1,2023-12-08T00:00:00,OKC,GS,138.0,136.0,1,-85,72
316,2024,1,2023-12-08T00:00:00,SA,CHI,112.0,121.0,0,63,-74
317,2024,1,2023-12-08T00:00:00,DEN,HOU,106.0,114.0,0,-206,162
318,2024,1,2023-12-08T00:00:00,PHO,SAC,106.0,114.0,0,68,-81
319,2024,1,2023-12-08T00:00:00,POR,DAL,112.0,125.0,0,192,-250
320,2024,1,2023-12-08T00:00:00,UTA,LAC,103.0,117.0,0,138,-170
321,2024,1,2023-12-11T00:00:00,CHA,MIA,114.0,116.0,0,236,-283
322,2024,1,2023-12-11T00:00:00,DET,IND,123.0,131.0,0,360,-444
323,2024,1,2023-12-11T00:00:00,ORL,CLE,104.0,94.0,1,-218,184
324,2024,1,2023-12-11T00:00:00,PHI,WAS,146.0,101.0,1,-1302,881
325,2024,1,2023-12-11T00:00:00,ATL,DEN,122.0,129.0,0,199,-237
326,2024,1,2023-12-11T00:00:00,NY,TOR,136.0,130.0,1,-254,214
327,2024,1,2023-12-11T00:00:00,HOU,SA,93.0,82.0,1,-605,475
328,2024,1,2023-12-11T00:00:00,MEM,DAL,113.0,120.0,0,-161,-176
329,2024,1,2023-12-11T00:00:00,MIL,CHI,133.0,129.0,1,-958,697
330,2024,1,2023-12-11T00:00:00,NO,MIN,121.0,107.0,1,-260,218
331,2024,1,2023-12-11T00:00:00,OKC,UTA,134.0,120.0,1,-1226,843
332,2024,1,2023-12-11T00:00:00,SAC,BKN,131.0,118.0,1,-303,251
333,2024,1,2023-12-11T00:00:00,LAC,POR,132.0,127.0,1,-1609,1034
334,2024,1,2023-12-12T00:00:00,BOS,CLE,120.0,113.0,1,-277,202
335,2024,1,2023-12-12T00:00:00,DAL,LAL,127.0,125.0,1,58,-69
336,2024,1,2023-12-12T00:00:00,CHI,DEN,106.0,114.0,0,89,-109
337,2024,1,2023-12-12T00:00:00,PHO,GS,119.0,116.0,1,44,-53
338,2024,1,2023-12-12T00:00:00,LAC,SAC,119.0,99.0,1,-75,63
339,2024,1,2023-12-13T00:00:00,DET,PHI,111.0,129.0,0,458,-641
340,2024,1,2023-12-13T00:00:00,WAS,NO,122.0,142.0,0,197,-243
341,2024,1,2023-12-13T00:00:00,MIA,CHA,115.0,104.0,1,-311,247
342,2024,1,2023-12-13T00:00:00,TOR,ATL,135.0,128.0,1,-124,104
343,2024,1,2023-12-13T00:00:00,HOU,MEM,117.0,104.0,1,-389,302
344,2024,1,2023-12-13T00:00:00,MIL,IND,140.0,126.0,1,-236,192
345,2024,1,2023-12-13T00:00:00,SA,LAL,119.0,122.0,0,128,-152
346,2024,1,2023-12-13T00:00:00,PHO,BKN,112.0,116.0,0,-176,147
347,2024,1,2023-12-13T00:00:00,UTA,NY,117.0,113.0,1,169,-206
348,2024,1,2023-12-14T00:00:00,BOS,CLE,116.0,107.0,1,-426,336
349,2024,1,2023-12-14T00:00:00,MIA,CHI,116.0,124.0,0,-186,157
350,2024,1,2023-12-14T00:00:00,DAL,MIN,101.0,119.0,0,123,-146
351,2024,1,2023-12-14T00:00:00,DEN,BKN,124.0,101.0,1,-459,358
352,2024,1,2023-12-14T00:00:00,POR,UTA,114.0,122.0,0,-222,184
353,2024,1,2023-12-14T00:00:00,SAC,OKC,128.0,123.0,1,-146,123
354,2024,1,2023-12-14T00:00:00,LAC,GS,121.0,113.0,1,-140,118
355,2024,1,2023-12-15T00:00:00,CHA,NO,107.0,112.0,0,574,-740
356,2024,1,2023-12-15T00:00:00,PHI,DET,124.0,92.0,1,-1914,1218
357,2024,1,2023-12-15T00:00:00,WAS,IND,137.0,123.0,1,452,-566
358,2024,1,2023-12-15T00:00:00,BOS,ORL,128.0,111.0,1,-379,313
359,2024,1,2023-12-15T00:00:00,SA,LAL,129.0,115.0,1,261,-313
360,2024,1,2023-12-15T00:00:00,TOR,ATL,104.0,125.0,0,-218,183
361,2024,1,2023-12-15T00:00:00,MEM,HOU,96.0,103.0,0,216,-258
362,2024,1,2023-12-15T00:00:00,PHO,NY,122.0,139.0,0,-379,313
363,2024,1,2023-12-16T00:00:00,MIL,DET,146.0,114.0,1,-1793,1062
364,2024,1,2023-12-16T00:00:00,CHA,PHI,82.0,135.0,0,664,-930
365,2024,1,2023-12-16T00:00:00,CLE,ATL,127.0,119.0,1,-255,212
366,2024,1,2023-12-16T00:00:00,MIA,CHI,118.0,116.0,1,-255,212
367,2024,1,2023-12-16T00:00:00,MIN,IND,127.0,109.0,1,-691,518
368,2024,1,2023-12-16T00:00:00,GS,BKN,124.0,120.0,1,-215,181
369,2024,1,2023-12-16T00:00:00,DEN,OKC,117.0,118.0,0,-272,226
370,2024,1,2023-12-16T00:00:00,POR,DAL,120.0,131.0,0,212,-255
371,2024,1,2023-12-16T00:00:00,SAC,UTA,125.0,104.0,1,-452,359
372,2024,1,2023-12-16T00:00:00,LAC,NY,144.0,122.0,1,-343,279
373,2024,1,2023-12-17T00:00:00,BOS,ORL,114.0,97.0,1,-445,352
374,2024,1,2023-12-17T00:00:00,SA,NO,110.0,146.0,0,296,-368
375,2024,1,2023-12-17T00:00:00,MIL,HOU,128.0,119.0,1,-352,284
376,2024,1,2023-12-17T00:00:00,PHO,WAS,112.0,108.0,1,-988,679
377,2024,1,2023-12-17T00:00:00,POR,GS,114.0,118.0,0,235,-284
378,2024,1,2023-12-18T00:00:00,CLE,HOU,135.0,130.0,1,-215,180
379,2024,1,2023-12-18T00:00:00,IND,LAC,127.0,151.0,0,180,-215
380,2024,1,2023-12-18T00:00:00,PHI,CHI,104.0,108.0,0,-614,469
381,2024,1,2023-12-18T00:00:00,ATL,DET,130.0,124.0,1,-760,557
382,2024,1,2023-12-18T00:00:00,MIA,MIN,108.0,112.0,0,133,-158
383,2024,1,2023-12-18T00:00:00,TOR,CHA,114.0,99.0,1,-950,665
384,2024,1,2023-12-18T00:00:00,OKC,MEM,116.0,97.0,1,-659,494
385,2024,1,2023-12-18T00:00:00,DEN,DAL,130.0,104.0,1,-437,348
386,2024,1,2023-12-18T00:00:00,UTA,BKN,125.0,108.0,1,165,-196
387,2024,1,2023-12-18T00:00:00,SAC,WAS,143.0,131.0,1,-1267,824
388,2024,1,2023-12-18T00:00:00,LAL,NY,109.0,114.0,0,-243,203
389,2024,1,2023-12-19T00:00:00,NO,MEM,113.0,115.0,0,-415,328
390,2024,1,2023-12-19T00:00:00,MIL,SA,132.0,119.0,1,-1670,979
391,2024,1,2023-12-19T00:00:00,GS,BOS,132.0,126.0,1,196,-236
392,2024,1,2023-12-19T00:00:00,POR,PHO,109.0,104.0,1,276,-343
393,2024,1,2023-12-20T00:00:00,CLE,UTA,124.0,116.0,1,-47,39
394,2024,1,2023-12-20T00:00:00,IND,CHA,144.0,113.0,1,-164,123
395,2024,1,2023-12-20T00:00:00,ORL,MIA,106.0,115.0,0,-65,54
396,2024,1,2023-12-20T00:00:00,PHI,MIN,127.0,113.0,1,-54,45
397,2024,1,2023-12-20T00:00:00,BKN,NY,102.0,121.0,0,-33,-36
398,2024,1,2023-12-20T00:00:00,TOR,DEN,104.0,113.0,0,46,-55
399,2024,1,2023-12-20T00:00:00,CHI,LAL,124.0,108.0,1,46,-55
400,2024,1,2023-12-20T00:00:00,HOU,ATL,127.0,134.0,0,-45,38
401,2024,1,2023-12-20T00:00:00,DAL,LAC,111.0,120.0,0,33,-39
402,2024,1,2023-12-20T00:00:00,SAC,BOS,119.0,144.0,0,-54,45
403,2024,1,2023-12-21T00:00:00,DET,UTA,111.0,119.0,0,-97,82
404,2024,1,2023-12-21T00:00:00,CLE,NO,104.0,123.0,0,105,-124
405,2024,1,2023-12-21T00:00:00,CHI,SA,114.0,95.0,1,-178,146
406,2024,1,2023-12-21T00:00:00,MEM,IND,116.0,103.0,1,-97,82
407,2024,1,2023-12-21T00:00:00,MIL,ORL,118.0,114.0,1,-269,213
408,2024,1,2023-12-21T00:00:00,OKC,LAC,134.0,115.0,1,-178,146
409,2024,1,2023-12-21T00:00:00,MIN,LAL,118.0,111.0,1,-258,206
410,2024,1,2023-12-21T00:00:00,POR,WAS,117.0,118.0,0,-135,112
411,2024,1,2023-12-22T00:00:00,PHI,TOR,121.0,111.0,1,-360,290
412,2024,1,2023-12-22T00:00:00,BKN,DEN,117.0,122.0,0,186,-223
413,2024,1,2023-12-22T00:00:00,HOU,DAL,122.0,96.0,1,-412,325
414,2024,1,2023-12-22T00:00:00,MIA,ATL,122.0,113.0,1,-133,-122
415,2024,1,2023-12-22T00:00:00,GS,WAS,129.0,118.0,1,-667,493
416,2024,1,2023-12-22T00:00:00,SAC,PHO,120.0,105.0,1,-188,158
417,2024,1,2023-12-23T00:00:00,NY,MIL,111.0,130.0,0,187,-221
418,2024,1,2023-12-23T00:00:00,LAC,BOS,108.0,145.0,0,262,-314
419,2024,1,2023-12-23T00:00:00,CHA,DEN,95.0,102.0,0,697,-935
420,2024,1,2023-12-23T00:00:00,IND,ORL,110.0,117.0,0,-230,194
421,2024,1,2023-12-23T00:00:00,NO,HOU,104.0,106.0,0,-493,400
422,2024,1,2023-12-23T00:00:00,ATL,MEM,119.0,125.0,0,-212,178
423,2024,1,2023-12-23T00:00:00,BKN,DET,126.0,115.0,1,-748,578
424,2024,1,2023-12-23T00:00:00,TOR,UTA,119.0,126.0,0,-371,306
425,2024,1,2023-12-23T00:00:00,CHI,CLE,95.0,109.0,0,-416,340
426,2024,1,2023-12-23T00:00:00,OKC,LAL,120.0,129.0,0,-264,221
427,2024,1,2023-12-23T00:00:00,DAL,SA,144.0,119.0,1,-604,476
428,2024,1,2023-12-23T00:00:00,GS,POR,126.0,106.0,1,-604,476
429,2024,1,2023-12-23T00:00:00,SAC,MIN,98.0,110.0,0,-230,194
430,2024,1,2023-12-25T00:00:00,NY,MIL,129.0,122.0,1,143,-170
431,2024,1,2023-12-25T00:00:00,DEN,GS,120.0,114.0,1,-297,240
432,2024,1,2023-12-25T00:00:00,LAL,BOS,115.0,126.0,0,164,-196
433,2024,1,2023-12-25T00:00:00,MIA,PHI,119.0,113.0,1,-145,123
434,2024,1,2023-12-25T00:00:00,PHO,DAL,114.0,128.0,0,-179,153
435,2024,1,2023-12-26T00:00:00,DET,BKN,112.0,118.0,0,125,-153
436,2024,1,2023-12-26T00:00:00,WAS,ORL,119.0,127.0,0,138,-170
437,2024,1,2023-12-26T00:00:00,CHI,ATL,118.0,113.0,1,70,-83
438,2024,1,2023-12-26T00:00:00,HOU,IND,117.0,123.0,0,-87,73
439,2024,1,2023-12-26T00:00:00,NO,MEM,115.0,116.0,0,-113,94
440,2024,1,2023-12-26T00:00:00,OKC,MIN,129.0,106.0,1,-76,64
441,2024,1,2023-12-26T00:00:00,SA,UTA,118.0,130.0,0,80,-95
442,2024,1,2023-12-26T00:00:00,POR,SAC,130.0,113.0,1,190,-242
443,2024,1,2023-12-26T00:00:00,LAC,CHA,113.0,104.0,1,-318,239
444,2024,1,2023-12-27T00:00:00,ORL,PHI,92.0,112.0,0,-64,54
445,2024,1,2023-12-27T00:00:00,WAS,TOR,102.0,132.0,0,97,-120
446,2024,1,2023-12-27T00:00:00,BKN,MIL,122.0,144.0,0,162,-212
447,2024,1,2023-12-27T00:00:00,HOU,PHO,113.0,129.0,0,56,-67
448,2024,1,2023-12-27T00:00:00,OKC,NY,129.0,120.0,1,-73,61
449,2024,1,2023-12-27T00:00:00,DAL,CLE,110.0,113.0,0,-107,88
450,2024,1,2023-12-28T00:00:00,BOS,DET,128.0,122.0,1,-652,386
451,2024,1,2023-12-28T00:00:00,CHI,IND,104.0,120.0,0,-52,-54
452,2024,1,2023-12-28T00:00:00,MIN,DAL,118.0,110.0,1,-362,254
453,2024,1,2023-12-28T00:00:00,NO,UTA,112.0,105.0,1,-198,155
454,2024,1,2023-12-28T00:00:00,DEN,MEM,142.0,105.0,1,-191,150
455,2024,1,2023-12-28T00:00:00,GS,MIA,102.0,114.0,0,-125,101
456,2024,1,2023-12-28T00:00:00,POR,SA,105.0,118.0,0,-78,66
457,2024,1,2023-12-28T00:00:00,LAL,CHA,133.0,112.0,1,-362,254
458,2024,1,2023-12-29T00:00:00,ORL,NY,117.0,108.0,1,37,-44
459,2024,1,2023-12-29T00:00:00,WAS,BKN,110.0,104.0,1,72,-88
460,2024,1,2023-12-29T00:00:00,ATL,SAC,110.0,117.0,0,-38,-43
461,2024,1,2023-12-29T00:00:00,BOS,TOR,120.0,118.0,1,-71,59
462,2024,1,2023-12-29T00:00:00,CLE,MIL,111.0,119.0,0,63,-75
463,2024,1,2023-12-29T00:00:00,HOU,PHI,127.0,131.0,0,-38,-43
464,2024,1,2023-12-29T00:00:00,DEN,OKC,93.0,119.0,0,-45,38
465,2024,1,2023-12-29T00:00:00,PHO,CHA,133.0,119.0,1,-442,276
466,2024,1,2023-12-29T00:00:00,POR,SA,134.0,128.0,1,-68,57
467,2024,1,2023-12-29T00:00:00,LAC,MEM,117.0,106.0,1,-63,52
468,2024,1,2023-12-30T00:00:00,UTA,MIA,117.0,109.0,1,143,-170
469,2024,1,2023-12-30T00:00:00,DET,TOR,129.0,127.0,1,159,-192
470,2024,1,2023-12-30T00:00:00,IND,NY,140.0,126.0,1,-192,159
471,2024,1,2023-12-30T00:00:00,CHI,PHI,105.0,92.0,1,-126,-115
472,2024,1,2023-12-30T00:00:00,MIN,LAL,108.0,106.0,1,-192,159
473,2024,1,2023-12-30T00:00:00,GS,DAL,122.0,132.0,0,-192,159
474,2024,1,2023-12-31T00:00:00,WAS,ATL,126.0,130.0,0,300,-366
475,2024,1,2023-12-31T00:00:00,NO,LAL,129.0,109.0,1,-319,264
476,2024,1,2023-12-31T00:00:00,OKC,BKN,124.0,108.0,1,-437,352
477,2024,1,2023-12-31T00:00:00,SA,BOS,101.0,134.0,0,1099,-1758
478,2024,1,2023-12-31T00:00:00,MEM,SAC,92.0,123.0,0,-168,-154
479,2024,1,2023-12-31T00:00:00,PHO,ORL,112.0,107.0,1,-319,264
480,2024,1,2024-01-01T00:00:00,NY,MIN,112.0,106.0,1,-176,-203
481,2024,1,2024-01-01T00:00:00,TOR,CLE,124.0,121.0,1,-255,213
482,2024,1,2024-01-01T00:00:00,HOU,DET,136.0,113.0,1,-680,534
483,2024,1,2024-01-01T00:00:00,MIL,IND,113.0,122.0,0,-559,447
484,2024,1,2024-01-01T00:00:00,DEN,CHA,111.0,93.0,1,-2840,1635
485,2024,1,2024-01-01T00:00:00,PHO,POR,109.0,88.0,1,-731,568
486,2024,1,2024-01-01T00:00:00,UTA,DAL,127.0,90.0,1,258,-310
487,2024,1,2024-01-01T00:00:00,LAC,MIA,121.0,104.0,1,-594,473
488,2024,1,2024-01-02T00:00:00,PHI,CHI,110.0,97.0,1,-158,121
489,2024,1,2024-01-02T00:00:00,MEM,SA,106.0,98.0,1,-210,153
490,2024,1,2024-01-02T00:00:00,NO,BKN,112.0,85.0,1,-76,62
491,2024,1,2024-01-02T00:00:00,OKC,BOS,127.0,123.0,1,48,-57
492,2024,1,2024-01-02T00:00:00,GS,ORL,121.0,115.0,1,-57,48
493,2024,1,2024-01-02T00:00:00,SAC,CHA,104.0,111.0,0,-454,269
494,2024,1,2024-01-03T00:00:00,CLE,WAS,140.0,101.0,1,-287,225
495,2024,1,2024-01-03T00:00:00,IND,MIL,142.0,130.0,1,95,-113
496,2024,1,2024-01-03T00:00:00,ATL,OKC,141.0,138.0,1,-81,-79
497,2024,1,2024-01-03T00:00:00,HOU,BKN,112.0,101.0,1,-127,105
498,2024,1,2024-01-03T00:00:00,MEM,TOR,111.0,116.0,0,-84,-76
499,2024,1,2024-01-03T00:00:00,MIN,NO,106.0,117.0,0,-173,138
500,2024,1,2024-01-03T00:00:00,DAL,POR,126.0,97.0,1,-418,309
501,2024,1,2024-01-03T00:00:00,NY,CHI,116.0,100.0,1,-236,189
502,2024,1,2024-01-03T00:00:00,PHO,LAC,122.0,131.0,0,105,-127
503,2024,1,2024-01-03T00:00:00,UTA,DET,154.0,148.0,1,-273,214
504,2024,1,2024-01-03T00:00:00,LAL,MIA,96.0,110.0,0,-144,119
505,2024,1,2024-01-03T00:00:00,SAC,ORL,138.0,135.0,1,-158,131
506,2024,1,2024-01-04T00:00:00,SA,MIL,121.0,125.0,0,431,-582
507,2024,1,2024-01-04T00:00:00,GS,DEN,127.0,130.0,0,144,-172
508,2024,1,2024-01-05T00:00:00,BOS,UTA,126.0,97.0,1,-1705,1085
509,2024,1,2024-01-05T00:00:00,IND,ATL,150.0,116.0,1,-220,186
510,2024,1,2024-01-05T00:00:00,BKN,OKC,124.0,115.0,1,248,-298
511,2024,1,2024-01-05T00:00:00,CLE,WAS,114.0,90.0,1,-806,604
512,2024,1,2024-01-05T00:00:00,PHI,NY,92.0,128.0,0,-349,287
513,2024,1,2024-01-05T00:00:00,CHI,CHA,104.0,91.0,1,-581,457
514,2024,1,2024-01-05T00:00:00,HOU,MIN,95.0,122.0,0,220,-264
515,2024,1,2024-01-05T00:00:00,NO,LAC,95.0,111.0,0,-163,-178
516,2024,1,2024-01-05T00:00:00,DAL,POR,139.0,103.0,1,-442,356
517,2024,1,2024-01-05T00:00:00,DEN,ORL,120.0,122.0,0,-752,574
518,2024,1,2024-01-05T00:00:00,PHO,MIA,113.0,97.0,1,-209,177
519,2024,1,2024-01-05T00:00:00,GS,DET,113.0,109.0,1,-775,589
520,2024,1,2024-01-05T00:00:00,LAL,MEM,113.0,127.0,0,-257,217
521,2024,1,2024-01-05T00:00:00,SAC,TOR,135.0,130.0,1,-287,239
522,2024,1,2024-01-06T00:00:00,IND,BOS,101.0,118.0,0,288,-354
523,2024,1,2024-01-06T00:00:00,WAS,NY,105.0,121.0,0,432,-557
524,2024,1,2024-01-06T00:00:00,PHI,UTA,109.0,120.0,0,-321,262
525,2024,1,2024-01-06T00:00:00,HOU,MIL,112.0,108.0,1,288,-354
526,2024,1,2024-01-07T00:00:00,CLE,SA,117.0,115.0,1,-762,570
527,2024,1,2024-01-07T00:00:00,BKN,POR,127.0,134.0,0,-584,456
