,Season,SeasonType,Day,HomeTeam,AwayTeam,HomeTeamScore,AwayTeamScore,HomeWin,HomeMoneyLine,AwayMoneyLine
1056,2024,1,2024-03-24T00:00:00,LAC,PHI,107.0,121.0,0,-142,112
1057,2024,1,2024-03-24T00:00:00,MIA,CLE,121.0,84.0,1,-58,49
1058,2024,1,2024-03-24T00:00:00,MIL,OKC,118.0,93.0,1,-51,43
1059,2024,1,2024-03-24T00:00:00,MIN,GS,114.0,110.0,1,-49,41
1060,2024,1,2024-03-24T00:00:00,LAL,IND,150.0,145.0,1,-49,41
1061,2024,1,2024-03-25T00:00:00,CLE,CHA,115.0,92.0,1,-404,299
1062,2024,1,2024-03-25T00:00:00,ATL,BOS,120.0,118.0,1,281,-376
1063,2024,1,2024-03-25T00:00:00,NY,DET,124.0,99.0,1,-1265,703
1064,2024,1,2024-03-25T00:00:00,TOR,BKN,88.0,96.0,0,134,-162
1065,2024,1,2024-03-25T00:00:00,CHI,WAS,105.0,107.0,0,-562,387
1066,2024,1,2024-03-25T00:00:00,HOU,POR,110.0,92.0,1,-738,475
1067,2024,1,2024-03-25T00:00:00,SA,PHO,104.0,102.0,1,352,-492
1068,2024,1,2024-03-25T00:00:00,DEN,MEM,128.0,103.0,1,-598,404
1069,2024,1,2024-03-25T00:00:00,UTA,DAL,105.0,115.0,0,190,-239
1070,2024,1,2024-03-25T00:00:00,SAC,PHI,108.0,96.0,1,-200,162
1071,2024,1,2024-03-25T00:00:00,LAC,IND,116.0,133.0,0,-167,137
1072,2024,1,2024-03-26T00:00:00,MIA,GS,92.0,113.0,0,112,-135
1073,2024,1,2024-03-26T00:00:00,MIL,LAL,124.0,128.0,0,-279,217
1074,2024,1,2024-03-26T00:00:00,NO,OKC,112.0,119.0,0,-69,-76
1075,2024,1,2024-03-26T00:00:00,SAC,DAL,96.0,132.0,0,-76,-69
1076,2024,1,2024-03-27T00:00:00,CHA,CLE,118.0,111.0,1,278,-363
1077,2024,1,2024-03-27T00:00:00,ORL,GS,93.0,101.0,0,-131,110
1078,2024,1,2024-03-27T00:00:00,WAS,BKN,119.0,122.0,0,108,-128
1079,2024,1,2024-03-27T00:00:00,ATL,POR,120.0,106.0,1,-502,363
1080,2024,1,2024-03-27T00:00:00,PHI,LAC,107.0,108.0,0,158,-193
1081,2024,1,2024-03-27T00:00:00,TOR,NY,101.0,145.0,0,521,-811
1082,2024,1,2024-03-27T00:00:00,CHI,IND,125.0,99.0,1,100,-120
1083,2024,1,2024-03-27T00:00:00,MEM,LAL,124.0,136.0,0,116,-139
1084,2024,1,2024-03-27T00:00:00,MIN,DET,106.0,91.0,1,-1390,772
1085,2024,1,2024-03-27T00:00:00,OKC,HOU,126.0,132.0,0,-148,124
1086,2024,1,2024-03-27T00:00:00,UTA,SA,111.0,118.0,0,-131,110
1087,2024,1,2024-03-27T00:00:00,DEN,PHO,97.0,104.0,0,-178,147
1088,2024,1,2024-03-28T00:00:00,ATL,BOS,123.0,122.0,1,988,-1552
1089,2024,1,2024-03-28T00:00:00,NO,MIL,107.0,100.0,1,155,-183
1090,2024,1,2024-03-29T00:00:00,CHA,GS,97.0,115.0,0,760,-1086
1091,2024,1,2024-03-29T00:00:00,IND,LAL,109.0,90.0,1,-224,188
1092,2024,1,2024-03-29T00:00:00,ORL,LAC,97.0,100.0,0,148,-177
1093,2024,1,2024-03-29T00:00:00,WAS,DET,87.0,96.0,0,-224,188
1094,2024,1,2024-03-29T00:00:00,BKN,CHI,125.0,108.0,1,180,-214
1095,2024,1,2024-03-29T00:00:00,CLE,PHI,117.0,114.0,1,-374,304
1096,2024,1,2024-03-29T00:00:00,MIA,POR,142.0,82.0,1,-1738,1086
1097,2024,1,2024-03-29T00:00:00,OKC,PHO,128.0,103.0,1,152,-181
1098,2024,1,2024-03-29T00:00:00,SA,NY,130.0,126.0,1,398,-500
1099,2024,1,2024-03-29T00:00:00,DEN,MIN,98.0,111.0,0,-214,180
1100,2024,1,2024-03-29T00:00:00,UTA,HOU,100.0,101.0,0,376,-471
1101,2024,1,2024-03-29T00:00:00,SAC,DAL,103.0,107.0,0,145,-174
1102,2024,1,2024-03-30T00:00:00,NO,BOS,92.0,104.0,0,204,-247
1103,2024,1,2024-03-30T00:00:00,ORL,MEM,118.0,88.0,1,-914,618
1104,2024,1,2024-03-30T00:00:00,ATL,MIL,113.0,122.0,0,176,-213
1105,2024,1,2024-03-31T00:00:00,DEN,CLE,130.0,101.0,1,-53,44
1106,2024,1,2024-03-31T00:00:00,BKN,LAL,104.0,116.0,0,63,-77
1107,2024,1,2024-03-31T00:00:00,CHA,LAC,118.0,130.0,0,214,-342
1108,2024,1,2024-03-31T00:00:00,TOR,PHI,120.0,135.0,0,88,-113
1109,2024,1,2024-03-31T00:00:00,WAS,MIA,107.0,119.0,0,134,-185
1110,2024,1,2024-03-31T00:00:00,HOU,DAL,107.0,125.0,0,40,-47
1111,2024,1,2024-03-31T00:00:00,MIN,CHI,101.0,109.0,0,-108,86
1112,2024,1,2024-03-31T00:00:00,NY,OKC,112.0,113.0,0,29,-35
1113,2024,1,2024-03-31T00:00:00,SA,GS,113.0,117.0,0,111,-148
1114,2024,1,2024-03-31T00:00:00,SAC,UTA,127.0,106.0,1,-285,185
1115,2024,1,2024-04-01T00:00:00,CHA,BOS,104.0,118.0,0,631,-1205
1116,2024,1,2024-04-01T00:00:00,DET,MEM,108.0,110.0,0,-77,65
1117,2024,1,2024-04-01T00:00:00,IND,BKN,133.0,111.0,1,-430,301
1118,2024,1,2024-04-01T00:00:00,ORL,POR,104.0,103.0,1,-1205,631
1119,2024,1,2024-04-01T00:00:00,CHI,ATL,101.0,113.0,0,-75,63
1120,2024,1,2024-04-01T00:00:00,NO,PHO,111.0,124.0,0,-70,59
1121,2024,1,2024-04-02T00:00:00,TOR,LAL,111.0,128.0,0,448,-689
1122,2024,1,2024-04-02T00:00:00,WAS,MIL,117.0,113.0,1,431,-655
1123,2024,1,2024-04-02T00:00:00,MIA,NY,109.0,99.0,1,-98,83
1124,2024,1,2024-04-02T00:00:00,PHI,OKC,109.0,105.0,1,-102,85
1125,2024,1,2024-04-02T00:00:00,MIN,HOU,113.0,106.0,1,-196,158
1126,2024,1,2024-04-02T00:00:00,DEN,SA,110.0,105.0,1,-999,586
1127,2024,1,2024-04-02T00:00:00,UTA,CLE,113.0,129.0,0,248,-324
1128,2024,1,2024-04-02T00:00:00,GS,DAL,104.0,100.0,1,-76,-76
1129,2024,1,2024-04-02T00:00:00,SAC,LAC,109.0,95.0,1,-98,83
1130,2024,1,2024-04-03T00:00:00,CHA,POR,86.0,89.0,0,-49,41
1131,2024,1,2024-04-03T00:00:00,WAS,LAL,120.0,125.0,0,215,-318
1132,2024,1,2024-04-03T00:00:00,ATL,DET,121.0,113.0,1,-243,176
1133,2024,1,2024-04-03T00:00:00,BKN,IND,115.0,111.0,1,79,-96
1134,2024,1,2024-04-03T00:00:00,BOS,OKC,135.0,100.0,1,-262,187
1135,2024,1,2024-04-03T00:00:00,MIL,MEM,101.0,111.0,0,-280,176
1136,2024,1,2024-04-03T00:00:00,MIN,TOR,133.0,85.0,1,-785,411
1137,2024,1,2024-04-03T00:00:00,NO,ORL,108.0,117.0,0,-72,60
1138,2024,1,2024-04-03T00:00:00,PHO,CLE,122.0,101.0,1,-89,73
1139,2024,1,2024-04-04T00:00:00,DAL,ATL,109.0,95.0,1,-921,669
1140,2024,1,2024-04-04T00:00:00,MIA,PHI,105.0,109.0,0,-212,177
1141,2024,1,2024-04-04T00:00:00,NY,SAC,120.0,109.0,1,-227,191
1142,2024,1,2024-04-04T00:00:00,HOU,GS,110.0,133.0,0,177,-212
1143,2024,1,2024-04-04T00:00:00,LAC,DEN,102.0,100.0,1,177,-212
1144,2024,1,2024-04-05T00:00:00,CHA,ORL,124.0,115.0,1,599,-839
1145,2024,1,2024-04-05T00:00:00,IND,OKC,126.0,112.0,1,-276,228
1146,2024,1,2024-04-05T00:00:00,WAS,POR,102.0,108.0,0,-170,144
1147,2024,1,2024-04-05T00:00:00,BOS,SAC,101.0,100.0,1,-491,383
1148,2024,1,2024-04-05T00:00:00,CHI,NY,108.0,100.0,1,120,-144
1149,2024,1,2024-04-05T00:00:00,HOU,MIA,104.0,119.0,0,163,-194
1150,2024,1,2024-04-05T00:00:00,MEM,DET,108.0,90.0,1,-132,-132
1151,2024,1,2024-04-05T00:00:00,MIL,TOR,111.0,117.0,0,-1318,839
1152,2024,1,2024-04-05T00:00:00,NO,SA,109.0,111.0,0,-749,545
1153,2024,1,2024-04-05T00:00:00,DAL,GS,108.0,106.0,1,-129,-134
1154,2024,1,2024-04-05T00:00:00,PHO,MIN,97.0,87.0,1,-230,192
1155,2024,1,2024-04-05T00:00:00,LAC,UTA,131.0,102.0,1,-958,659
1156,2024,1,2024-04-06T00:00:00,LAL,CLE,116.0,97.0,1,-341,283
1157,2024,1,2024-04-06T00:00:00,BKN,DET,113.0,103.0,1,-806,615
1158,2024,1,2024-04-06T00:00:00,MEM,PHI,96.0,116.0,0,1246,-1994
1159,2024,1,2024-04-06T00:00:00,DEN,ATL,142.0,110.0,1,-1039,756
1160,2024,1,2024-04-07T00:00:00,DAL,HOU,147.0,136.0,1,-114,89
1161,2024,1,2024-04-07T00:00:00,LAC,CLE,120.0,118.0,1,-48,40
1162,2024,1,2024-04-07T00:00:00,IND,MIA,117.0,115.0,1,-41,34
1163,2024,1,2024-04-07T00:00:00,BOS,POR,124.0,107.0,1,-443,249
1164,2024,1,2024-04-07T00:00:00,CHA,OKC,118.0,121.0,0,66,-83
1165,2024,1,2024-04-07T00:00:00,ORL,CHI,113.0,98.0,1,-77,62
1166,2024,1,2024-04-07T00:00:00,PHO,NO,105.0,113.0,0,-62,51
1167,2024,1,2024-04-07T00:00:00,TOR,WAS,130.0,122.0,1,-51,43
1168,2024,1,2024-04-07T00:00:00,MIL,NY,109.0,122.0,0,-50,42
1169,2024,1,2024-04-07T00:00:00,SA,PHI,126.0,133.0,0,40,-48
1170,2024,1,2024-04-07T00:00:00,BKN,SAC,77.0,107.0,0,111,-148
1171,2024,1,2024-04-07T00:00:00,GS,UTA,118.0,110.0,1,-222,152
1172,2024,1,2024-04-07T00:00:00,LAL,MIN,117.0,127.0,0,32,-37
1173,2024,1,2024-04-09T00:00:00,CHA,DAL,104.0,130.0,0,525,-763
1174,2024,1,2024-04-09T00:00:00,PHI,DET,120.0,102.0,1,-1288,763
1175,2024,1,2024-04-09T00:00:00,TOR,IND,123.0,140.0,0,596,-906
1176,2024,1,2024-04-09T00:00:00,ATL,MIA,111.0,117.0,0,124,-148
1177,2024,1,2024-04-09T00:00:00,MIL,BOS,104.0,91.0,1,-162,135
1178,2024,1,2024-04-09T00:00:00,CHI,NY,117.0,128.0,0,156,-189
1179,2024,1,2024-04-09T00:00:00,HOU,ORL,118.0,106.0,1,105,-124
1180,2024,1,2024-04-09T00:00:00,MEM,SA,87.0,102.0,0,172,-208
1181,2024,1,2024-04-09T00:00:00,MIN,WAS,130.0,121.0,1,-2003,1049
1182,2024,1,2024-04-09T00:00:00,OKC,SAC,112.0,105.0,1,-196,162
1183,2024,1,2024-04-09T00:00:00,UTA,DEN,95.0,111.0,0,954,-1717
1184,2024,1,2024-04-09T00:00:00,LAL,GS,120.0,134.0,0,105,-124
1185,2024,1,2024-04-09T00:00:00,PHO,LAC,92.0,105.0,0,-363,286
1186,2024,1,2024-04-09T00:00:00,POR,NO,100.0,110.0,0,644,-1002
1187,2024,1,2024-04-10T00:00:00,CLE,MEM,110.0,98.0,1,-3154,1652
1188,2024,1,2024-04-10T00:00:00,ATL,CHA,114.0,115.0,0,-571,451
1189,2024,1,2024-04-10T00:00:00,BKN,TOR,106.0,102.0,1,-976,706
1190,2024,1,2024-04-10T00:00:00,MIA,DAL,92.0,111.0,0,180,-213
1191,2024,1,2024-04-10T00:00:00,MIL,ORL,117.0,99.0,1,158,-188
1192,2024,1,2024-04-10T00:00:00,OKC,SA,127.0,89.0,1,-2478,1427
1193,2024,1,2024-04-10T00:00:00,DEN,MIN,116.0,107.0,1,-448,360
1194,2024,1,2024-04-10T00:00:00,LAC,PHO,108.0,124.0,0,616,-826
1195,2024,1,2024-04-11T00:00:00,DET,CHI,105.0,127.0,0,557,-747
1196,2024,1,2024-04-11T00:00:00,BOS,NY,109.0,118.0,0,-210,177
1197,2024,1,2024-04-11T00:00:00,UTA,HOU,124.0,121.0,1,530,-706
1198,2024,1,2024-04-11T00:00:00,POR,GS,92.0,100.0,0,781,-1154
1199,2024,1,2024-04-11T00:00:00,SAC,NO,123.0,135.0,0,-166,139
1200,2024,1,2024-04-12T00:00:00,PHI,ORL,125.0,113.0,1,-380,309
1201,2024,1,2024-04-12T00:00:00,WAS,CHI,127.0,129.0,0,-184,155
1202,2024,1,2024-04-12T00:00:00,BOS,CHA,131.0,98.0,1,-449,361
1203,2024,1,2024-04-12T00:00:00,CLE,IND,129.0,120.0,1,-218,183
1204,2024,1,2024-04-12T00:00:00,NY,BKN,111.0,107.0,1,-957,692
1205,2024,1,2024-04-12T00:00:00,MEM,LAL,120.0,123.0,0,1104,-1766
1206,2024,1,2024-04-12T00:00:00,MIA,TOR,125.0,103.0,1,-1472,957
1207,2024,1,2024-04-12T00:00:00,MIN,ATL,109.0,106.0,1,-1104,773
1208,2024,1,2024-04-12T00:00:00,OKC,MIL,125.0,107.0,1,-1325,883
1209,2024,1,2024-04-12T00:00:00,SA,DEN,121.0,120.0,1,736,-1030
1210,2024,1,2024-04-12T00:00:00,DAL,DET,89.0,107.0,0,-883,648
1211,2024,1,2024-04-12T00:00:00,GS,NO,109.0,114.0,0,-272,227
1212,2024,1,2024-04-12T00:00:00,POR,HOU,107.0,116.0,0,280,-339
1213,2024,1,2024-04-12T00:00:00,LAC,UTA,109.0,110.0,0,-2134,1251
1214,2024,1,2024-04-12T00:00:00,SAC,PHO,107.0,108.0,0,236,-283
1215,2024,1,2024-04-14T00:00:00,BOS,WAS,132.0,122.0,1,-295,227
1216,2024,1,2024-04-14T00:00:00,CLE,CHA,110.0,120.0,0,-649,422
1217,2024,1,2024-04-14T00:00:00,IND,ATL,157.0,115.0,1,-617,406
1218,2024,1,2024-04-14T00:00:00,MIA,TOR,118.0,103.0,1,-1071,617
1219,2024,1,2024-04-14T00:00:00,NY,CHI,120.0,119.0,1,-617,406
1220,2024,1,2024-04-14T00:00:00,ORL,MIL,113.0,88.0,1,-149,123
1221,2024,1,2024-04-14T00:00:00,PHI,BKN,107.0,86.0,1,-487,341
1222,2024,1,2024-04-14T00:00:00,GS,UTA,123.0,116.0,1,-357,266
1223,2024,1,2024-04-14T00:00:00,LAC,HOU,105.0,116.0,0,92,-110
1224,2024,1,2024-04-14T00:00:00,MEM,DEN,111.0,126.0,0,389,-584
1225,2024,1,2024-04-14T00:00:00,MIN,PHO,106.0,125.0,0,-92,78
1226,2024,1,2024-04-14T00:00:00,NO,LAL,108.0,124.0,0,-79,66
1227,2024,1,2024-04-14T00:00:00,OKC,DAL,135.0,86.0,1,-1168,649
1228,2024,1,2024-04-14T00:00:00,SA,DET,123.0,95.0,1,-129,106
1229,2024,1,2024-04-14T00:00:00,SAC,POR,121.0,82.0,1,-1363,714
1230,2024,3,2024-04-16T00:00:00,NO,LAL,106.0,110.0,0,-112,-96
1231,2024,3,2024-04-16T00:00:00,SAC,GS,118.0,94.0,1,117,-140
1232,2024,3,2024-04-17T00:00:00,PHI,MIA,105.0,104.0,1,-239,196
1233,2024,3,2024-04-17T00:00:00,CHI,ATL,131.0,116.0,1,-164,138
1234,2024,3,2024-04-19T00:00:00,MIA,CHI,112.0,91.0,1,-226,191
1235,2024,3,2024-04-19T00:00:00,NO,SAC,105.0,98.0,1,-208,174
1236,2024,3,2024-04-20T00:00:00,CLE,ORL,97.0,83.0,1,-175,145
1237,2024,3,2024-04-20T00:00:00,MIN,PHO,120.0,95.0,1,-102,85
1238,2024,3,2024-04-20T00:00:00,NY,PHI,111.0,104.0,1,-149,124
1239,2024,3,2024-04-20T00:00:00,DEN,LAL,114.0,103.0,1,-220,179
1240,2024,3,2024-04-21T00:00:00,BOS,MIA,114.0,94.0,1,-608,380
1241,2024,3,2024-04-21T00:00:00,LAC,DAL,109.0,97.0,1,71,-84
1242,2024,3,2024-04-21T00:00:00,MIL,IND,109.0,94.0,1,-52,-60
1243,2024,3,2024-04-21T00:00:00,OKC,NO,94.0,92.0,1,-190,150
1244,2024,3,2024-04-22T00:00:00,CLE,ORL,96.0,86.0,1,-135,112
1245,2024,3,2024-04-22T00:00:00,NY,PHI,104.0,101.0,1,-115,96
1246,2024,3,2024-04-22T00:00:00,DEN,LAL,101.0,99.0,1,-180,146
1247,2024,3,2024-04-23T00:00:00,MIN,PHO,105.0,93.0,1,-69,57
1248,2024,3,2024-04-23T00:00:00,MIL,IND,108.0,125.0,0,-51,-46
1249,2024,3,2024-04-23T00:00:00,LAC,DAL,93.0,96.0,0,-51,-46
1250,2024,3,2024-04-24T00:00:00,BOS,MIA,101.0,111.0,0,-1752,1038
1251,2024,3,2024-04-24T00:00:00,OKC,NO,124.0,92.0,1,-402,324
1252,2024,3,2024-04-25T00:00:00,ORL,CLE,121.0,83.0,1,-187,157
1253,2024,3,2024-04-25T00:00:00,PHI,NY,125.0,114.0,1,-301,247
1254,2024,3,2024-04-25T00:00:00,LAL,DEN,105.0,112.0,0,-149,-129
1255,2024,3,2024-04-26T00:00:00,IND,MIL,121.0,118.0,1,-391,319
1256,2024,3,2024-04-26T00:00:00,DAL,LAC,101.0,90.0,1,-295,246
1257,2024,3,2024-04-26T00:00:00,PHO,MIN,109.0,126.0,0,-391,319
1258,2024,3,2024-04-27T00:00:00,ORL,CLE,112.0,89.0,1,-243,205
1259,2024,3,2024-04-27T00:00:00,NO,OKC,85.0,106.0,0,180,-214
1260,2024,3,2024-04-27T00:00:00,MIA,BOS,84.0,104.0,0,581,-752
1261,2024,3,2024-04-27T00:00:00,LAL,DEN,119.0,108.0,1,239,-284
1262,2024,3,2024-04-28T00:00:00,PHI,NY,92.0,97.0,0,-97,80
1263,2024,3,2024-04-28T00:00:00,DAL,LAC,111.0,116.0,0,-131,106
1264,2024,3,2024-04-28T00:00:00,IND,MIL,126.0,113.0,1,-201,156
1265,2024,3,2024-04-28T00:00:00,PHO,MIN,116.0,122.0,0,-54,-50
1266,2024,3,2024-04-29T00:00:00,MIA,BOS,88.0,102.0,0,346,-461
1267,2024,3,2024-04-29T00:00:00,NO,OKC,89.0,97.0,0,142,-170
1268,2024,3,2024-04-29T00:00:00,DEN,LAL,108.0,106.0,1,-217,177
1269,2024,3,2024-04-30T00:00:00,NY,PHI,106.0,112.0,0,-267,223
1270,2024,3,2024-04-30T00:00:00,CLE,ORL,104.0,103.0,1,-290,242
1271,2024,3,2024-04-30T00:00:00,MIL,IND,115.0,92.0,1,257,-311
1272,2024,3,2024-05-01T00:00:00,BOS,MIA,118.0,84.0,1,-267,176
1273,2024,3,2024-05-01T00:00:00,LAC,DAL,93.0,123.0,0,34,-40
1274,2024,3,2024-05-02T00:00:00,IND,MIL,120.0,98.0,1,-89,73
1275,2024,3,2024-05-02T00:00:00,PHI,NY,115.0,118.0,0,-61,51
1276,2024,3,2024-05-03T00:00:00,ORL,CLE,103.0,96.0,1,-123,103
1277,2024,3,2024-05-03T00:00:00,DAL,LAC,114.0,101.0,1,-217,173
1278,2024,3,2024-05-04T00:00:00,DEN,MIN,99.0,106.0,0,-199,165
1279,2024,3,2024-05-05T00:00:00,CLE,ORL,106.0,94.0,1,-231,194
1280,2024,3,2024-05-06T00:00:00,NY,IND,121.0,117.0,1,-315,260
1281,2024,3,2024-05-06T00:00:00,DEN,MIN,80.0,106.0,0,-390,315
1282,2024,3,2024-05-07T00:00:00,BOS,CLE,120.0,95.0,1,-1113,779
1283,2024,3,2024-05-07T00:00:00,OKC,DAL,117.0,95.0,1,-275,229
1284,2024,3,2024-05-08T00:00:00,NY,IND,130.0,121.0,1,-126,105
1285,2024,3,2024-05-09T00:00:00,BOS,CLE,94.0,118.0,0,-595,397
1286,2024,3,2024-05-09T00:00:00,OKC,DAL,110.0,119.0,0,-131,108
1287,2024,3,2024-05-10T00:00:00,IND,NY,111.0,106.0,1,-108,87
1288,2024,3,2024-05-10T00:00:00,MIN,DEN,90.0,117.0,0,-59,49
1289,2024,3,2024-05-11T00:00:00,DAL,OKC,105.0,101.0,1,-130,110
1290,2024,3,2024-05-11T00:00:00,CLE,BOS,93.0,106.0,0,259,-324
1291,2024,3,2024-05-12T00:00:00,IND,NY,121.0,89.0,1,-242,200
1292,2024,3,2024-05-12T00:00:00,MIN,DEN,107.0,115.0,0,-189,158
1293,2024,3,2024-05-13T00:00:00,CLE,BOS,102.0,109.0,0,762,-1088
1294,2024,3,2024-05-13T00:00:00,DAL,OKC,96.0,100.0,0,-174,145
1295,2024,3,2024-05-14T00:00:00,NY,IND,121.0,91.0,1,-35,29
1296,2024,3,2024-05-14T00:00:00,DEN,MIN,112.0,97.0,1,-53,45
1297,2024,3,2024-05-15T00:00:00,BOS,CLE,113.0,98.0,1,-1393,774
1298,2024,3,2024-05-15T00:00:00,OKC,DAL,92.0,104.0,0,-143,119
1299,2024,3,2024-05-16T00:00:00,MIN,DEN,115.0,70.0,1,-76,64
1300,2024,3,2024-05-17T00:00:00,IND,NY,116.0,103.0,1,-135,112
1301,2024,3,2024-05-18T00:00:00,DAL,OKC,117.0,116.0,1,-267,222
1302,2024,3,2024-05-19T00:00:00,NY,IND,109.0,130.0,0,-213,179
1303,2024,3,2024-05-19T00:00:00,DEN,MIN,90.0,98.0,0,-273,226
1304,2024,3,2024-05-21T00:00:00,BOS,IND,133.0,128.0,1,-728,566
1305,2024,3,2024-05-22T00:00:00,MIN,DAL,105.0,108.0,0,-63,53
1306,2024,3,2024-05-23T00:00:00,BOS,IND,126.0,110.0,1,-290,228
1307,2024,3,2024-05-24T00:00:00,MIN,DAL,108.0,109.0,0,-251,206
1308,2024,3,2024-05-25T00:00:00,IND,BOS,111.0,114.0,0,366,-452
1309,2024,3,2024-05-26T00:00:00,DAL,MIN,116.0,107.0,1,-156,130
1310,2024,3,2024-05-27T00:00:00,IND,BOS,102.0,105.0,0,326,-404
1311,2024,3,2024-05-28T00:00:00,DAL,MIN,100.0,105.0,0,-92,77
1312,2024,3,2024-05-30T00:00:00,MIN,DAL,103.0,124.0,0,-83,69
1313,2024,3,2024-06-06T00:00:00,BOS,DAL,107.0,89.0,1,-217,179
1314,2024,3,2024-06-09T00:00:00,BOS,DAL,105.0,98.0,1,-468,381
1315,2024,3,2024-06-12T00:00:00,DAL,BOS,99.0,106.0,0,-111,93
1316,2024,3,2024-06-14T00:00:00,DAL,BOS,122.0,84.0,1,-146,-169
1317,2024,3,2024-06-17T00:00:00,BOS,DAL,106.0,88.0,1,-95,77
