Team,m,Wins,Losses,Possessions,FantasyPoints,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersPercentage,ThreePointersPercentage,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingPercentage,PlusMinus,DoubleDoubles,TripleDoubles,SeasonType,WinPercentage
HOU,m0,22.0,60.0,123.97073170731707,261.4390243902439,57.4,64.8,66.6,41.1,94.7,16.848780487804877,41.27926829268293,58.1280487804878,28.107317073170734,9.190243902439025,5.728048780487804,19.407317073170734,25.71707317073171,139.0939024390244,69.6,-49.33658536585366,1.0109756097560976,0.05731707317073171,,0.2682926829268293
HOU,m1,0.5,0.5,162.76875,356.51875,80.0125,91.875,92.53125,60.475,127.825,15.9625,57.35,72.975,44.48125,11.5875,10.38125,20.25625,37.6375,187.0375,97.15,30.58125,2.65625,0.0,1.0,0.5
HOU,m2,0.5,0.5,167.90714285714284,366.65714285714284,76.01428571428572,87.76428571428572,83.67142857142858,61.90714285714285,135.62857142857143,20.364285714285717,59.62857142857143,80.00714285714285,39.76428571428572,14.007142857142856,9.985714285714286,21.95,36.50714285714286,192.19285714285712,94.99285714285715,11.450000000000001,2.8285714285714287,0.0,1.0,0.5
HOU,m3,0.4117647058823529,0.5882352941176471,171.1529411764706,373.8764705882353,77.7764705882353,88.51176470588236,91.55882352941177,55.2235294117647,132.0705882352941,18.541176470588233,58.85294117647059,76.7235294117647,42.26470588235294,14.241176470588234,10.223529411764705,20.08235294117647,34.54705882352941,194.68235294117648,95.02352941176471,-14.535294117647053,4.011764705882353,0.16470588235294117,1.0,0.4117647058823529
HOU,m4,0.25,0.75,169.04166666666666,357.94166666666666,72.75,84.16666666666667,82.74166666666666,57.916666666666664,122.94166666666666,24.166666666666668,58.90833333333333,83.09166666666667,37.666666666666664,13.950000000000001,11.266666666666666,25.166666666666668,35.291666666666664,185.26666666666665,90.06666666666666,-46.4,4.016666666666667,0.2333333333333333,1.0,0.25
HOU,m5,0.8666666666666667,0.13333333333333333,165.98666666666668,387.8,80.08,93.31333333333333,92.09333333333333,62.306666666666665,130.27333333333334,20.453333333333333,56.11333333333334,76.59333333333333,42.74,15.293333333333333,10.2,17.926666666666666,31.726666666666667,202.32666666666668,98.35333333333332,79.12666666666668,3.2066666666666666,0.18666666666666665,1.0,0.8666666666666667
HOU,m6,0.375,0.625,167.1375,366.625,76.85,89.9375,91.4375,58.462500000000006,128.0125,19.3375,49.9875,68.7375,44.075,14.15,8.525,19.6125,33.95,195.475,95.9875,-28.4625,1.4,0.35,1.0,0.375
IND,m0,35.0,47.0,126.4219512195122,275.76707317073175,58.9,68.5,67.8,46.1,99.2,12.74390243902439,39.44146341463414,52.18536585365853,33.896341463414636,9.664634146341463,7.3219512195121945,17.721951219512196,26.667073170731705,146.0487804878049,73.0,-20.003658536585366,1.225609756097561,0.01951219512195122,,0.4268292682926829
IND,m1,0.5294117647058824,0.47058823529411764,40.27058823529412,91.91176470588235,19.53529411764706,22.58235294117647,23.029411764705884,13.664705882352942,30.78235294117647,1.4941176470588236,9.670588235294119,15.441176470588236,10.988235294117647,1.2352941176470589,0.9705882352941176,1.911764705882353,4.694117647058824,49.61764705882353,23.72941176470588,3.2705882352941176,0.19999999999999998,0.0,1.0,0.5294117647058824
IND,m2,0.5714285714285714,0.42857142857142855,39.19285714285714,91.38571428571429,20.114285714285717,23.37142857142857,23.07857142857143,15.200000000000001,30.842857142857145,1.5214285714285716,11.37857142857143,15.6,11.885714285714286,1.1,1.0714285714285714,2.085714285714286,4.342857142857143,48.50714285714286,24.5,2.6214285714285714,0.18571428571428572,0.014285714285714287,1.0,0.5714285714285714
IND,m3,0.5882352941176471,0.4117647058823529,39.09411764705882,90.43529411764706,19.45294117647059,21.923529411764704,22.370588235294118,13.170588235294119,30.27058823529412,1.7647058823529411,11.629411764705882,16.823529411764707,11.311764705882354,1.1705882352941175,0.711764705882353,1.9058823529411764,5.458823529411765,47.1764705882353,23.11176470588235,3.4823529411764707,0.17647058823529413,0.011764705882352941,1.0,0.5882352941176471
IND,m4,0.5833333333333334,0.4166666666666667,39.15833333333333,89.22500000000001,20.150000000000002,22.875,23.258333333333336,14.850000000000001,28.891666666666666,1.2416666666666667,11.525,15.016666666666666,11.158333333333333,1.3083333333333333,0.8250000000000001,1.8833333333333335,2.766666666666667,46.68333333333334,23.683333333333334,3.716666666666667,0.18333333333333335,0.0,1.0,0.5833333333333334
IND,m5,0.5333333333333333,0.4666666666666667,38.626666666666665,88.63333333333334,19.153333333333332,21.6,22.173333333333336,12.733333333333333,29.52,1.5066666666666668,12.953333333333335,16.779999999999998,9.293333333333333,1.12,0.9066666666666666,1.6400000000000001,3.546666666666667,45.81333333333334,22.720000000000002,6.346666666666667,0.20666666666666667,0.0,1.0,0.5333333333333333
IND,m6,0.6666666666666666,0.3333333333333333,75.05,176.5,38.00833333333333,43.925000000000004,45.48333333333333,27.675,56.05833333333334,7.55,25.34166666666667,33.99166666666667,23.891666666666666,3.6166666666666667,4.133333333333333,6.316666666666666,11.933333333333332,91.21666666666665,45.55833333333334,10.624999999999998,0.7000000000000001,0.15,1.8333333333333333,0.6666666666666666
IND,m7,0.4166666666666667,0.5833333333333334,124.875,290.02500000000003,69.79166666666667,78.76666666666667,79.20833333333333,51.458333333333336,105.05833333333334,14.283333333333333,40.43333333333333,53.78333333333333,40.00833333333333,9.85,7.966666666666666,16.925,28.666666666666668,153.08333333333334,81.55,12.766666666666667,1.4916666666666665,0.0,3.0,0.4166666666666667
LAC,m0,22.5,21.0,140.96780487804878,297.5537804878049,67.25,77.4,76.15,53.2,116.0,15.709999999999999,43.86,59.56939024390244,32.51304878048781,9.792073170731708,6.18780487804878,19.68121951219512,30.878414634146342,165.02170731707315,83.7,-24.38512195121951,1.478658536585366,0.00975609756097561,,0.5172413793103449
LAC,m1,0.4444444444444444,0.5555555555555556,40.88333333333333,91.00555555555555,19.52777777777778,22.36111111111111,22.144444444444446,14.894444444444446,32.233333333333334,1.9500000000000002,13.961111111111112,18.62222222222222,7.73888888888889,1.6,0.7888888888888889,2.238888888888889,5.405555555555555,47.08888888888889,23.87777777777778,7.066666666666666,0.10555555555555556,0.0,1.0,0.4444444444444444
LAC,m2,0.8461538461538461,0.15384615384615385,40.75384615384615,94.23076923076923,21.22307692307692,24.407692307692308,24.415384615384614,16.476923076923075,35.80769230769231,1.6846153846153844,13.907692307692308,17.96923076923077,9.430769230769231,1.0769230769230769,1.0846153846153845,2.1076923076923078,3.753846153846154,50.70769230769231,26.069230769230767,12.130769230769232,0.1846153846153846,0.0,1.0,0.8461538461538461
LAC,m3,0.8,0.2,39.96666666666667,95.86666666666666,21.373333333333335,24.7,23.506666666666668,17.86,34.693333333333335,1.7933333333333332,13.366666666666667,17.7,10.813333333333333,1.4133333333333333,0.9733333333333333,1.9266666666666665,3.646666666666667,50.54666666666667,26.173333333333336,21.546666666666667,0.15333333333333332,0.02666666666666667,1.0,0.8
LAC,m4,0.5454545454545454,0.45454545454545453,40.58181818181818,87.38181818181819,20.181818181818183,23.263636363636365,23.036363636363635,15.836363636363636,35.58181818181818,1.5454545454545454,13.118181818181819,16.827272727272728,7.618181818181818,1.309090909090909,0.5727272727272728,2.3272727272727276,2.909090909090909,47.872727272727275,25.1,-6.263636363636363,0.10909090909090909,0.0,1.0,0.5454545454545454
LAC,m5,0.5882352941176471,0.4117647058823529,38.76470588235294,88.7764705882353,20.694117647058825,23.852941176470587,23.858823529411765,15.694117647058825,34.864705882352936,1.535294117647059,13.276470588235293,16.947058823529414,8.794117647058824,1.223529411764706,1.0176470588235293,2.0058823529411764,2.9176470588235297,46.87647058823529,25.38823529411765,0.382352941176471,0.12352941176470589,0.011764705882352941,1.0,0.5882352941176471
LAC,m6,0.5,0.5,42.68333333333334,91.66666666666667,20.166666666666668,23.28333333333333,22.458333333333332,15.633333333333333,37.1,2.0833333333333335,15.550000000000002,20.225,7.125,1.5833333333333333,0.7833333333333333,2.5833333333333335,5.641666666666667,47.46666666666667,24.983333333333334,0.15000000000000036,0.20833333333333334,0.03333333333333333,1.6666666666666667,0.5
LAC,m7,0.0,1.0,44.650000000000006,90.69999999999999,19.9,22.549999999999997,24.4,12.95,41.1,3.75,15.1,22.6,8.0,1.0,0.25,2.8,8.95,48.7,25.35,-53.95,0.55,0.0,3.0,0.0
LAL,m0,26.0,23.5,143.750824964132,314.12256097560976,68.2,76.69999999999999,78.55000000000001,48.8,114.69999999999999,13.749928263988522,51.283751793400285,65.0336800573888,36.177116212338596,9.60807030129125,8.092180774748924,17.99017216642755,25.24508608321377,164.406456241033,82.75,12.288235294117648,1.9338593974175036,0.057926829268292686,,0.5252525252525253
LAL,m1,0.55,0.45,29.919999999999998,64.515,14.544999999999998,16.305,16.915,6.765000000000001,22.775,0.7150000000000001,8.39,12.709999999999999,3.05,0.65,0.5349999999999999,1.29,1.53,33.505,17.41,-3.755,0.14,0.005,1.0,0.55
LAL,m2,0.42857142857142855,0.5714285714285714,29.764285714285712,67.16428571428571,14.264285714285714,16.235714285714288,15.885714285714286,8.2,23.164285714285715,0.7999999999999999,6.492857142857142,12.814285714285715,4.214285714285714,0.7285714285714285,0.4571428571428572,1.0285714285714287,1.4642857142857142,34.55,17.214285714285715,0.9214285714285714,0.12142857142857144,0.0071428571428571435,1.0,0.42857142857142855
LAL,m3,0.4666666666666667,0.5333333333333333,30.673333333333336,67.3,15.106666666666666,17.14,17.206666666666667,10.206666666666667,22.59333333333333,0.6799999999999999,6.613333333333333,11.806666666666667,3.5799999999999996,0.74,0.4533333333333333,1.32,1.4066666666666667,35.82666666666667,18.09333333333333,-5.506666666666666,0.12000000000000001,0.013333333333333334,1.0,0.4666666666666667
LAL,m4,0.75,0.25,29.71666666666667,68.99166666666666,15.225,17.258333333333333,16.75,10.0,22.858333333333334,0.6583333333333333,6.95,11.783333333333333,3.875,0.5916666666666667,0.5750000000000001,0.9166666666666666,1.2583333333333333,36.025,18.150000000000002,4.133333333333334,0.125,0.008333333333333333,1.0,0.75
LAL,m5,0.6428571428571429,0.35714285714285715,29.978571428571428,66.65,15.035714285714286,17.40714285714286,16.864285714285714,11.421428571428573,23.7,0.7142857142857143,9.035714285714286,13.200000000000001,3.085714285714286,0.4571428571428572,0.4642857142857143,1.2214285714285715,1.2285714285714284,35.6,18.442857142857143,2.942857142857143,0.20714285714285713,0.014285714285714287,1.0,0.6428571428571429
LAL,m6,0.5384615384615384,0.46153846153846156,75.95384615384616,164.6076923076923,38.176923076923075,42.823076923076925,44.96923076923077,25.153846153846153,62.13076923076923,5.553846153846154,24.23846153846154,32.246153846153845,17.23846153846154,5.223076923076923,4.092307692307693,7.2153846153846155,10.584615384615384,86.53846153846153,45.73846153846154,-0.1846153846153848,1.2076923076923078,0.007692307692307693,1.9230769230769231,0.5384615384615384
MEM,m0,26.5,17.5,144.35569105691056,306.99227642276423,62.45,71.6,71.94999999999999,47.35,113.75,18.241463414634147,48.72886178861789,66.97032520325203,35.25955284552846,10.607926829268292,6.45589430894309,18.651626016260163,29.19959349593496,158.25589430894308,76.65,-18.023373983739837,1.8453252032520324,0.06097560975609756,,0.6022727272727273
MEM,m1,0.23529411764705882,0.7647058823529411,118.51176470588236,247.33529411764704,51.129411764705885,59.83529411764706,60.288235294117655,38.86470588235294,91.84117647058824,13.288235294117648,37.54705882352941,50.44117647058823,28.976470588235294,10.147058823529411,8.447058823529412,16.16470588235294,25.264705882352942,126.50588235294117,63.711764705882345,-42.62352941176471,0.5764705882352941,0.0,1.0,0.23529411764705882
MEM,m2,0.4,0.6,119.58,248.62666666666667,53.593333333333334,62.3,62.78666666666666,40.82,92.57333333333332,11.313333333333333,39.193333333333335,49.74,28.52,9.860000000000001,9.1,17.166666666666668,23.986666666666668,129.48,66.61333333333333,-42.24,0.4666666666666667,0.0,1.0,0.4
MEM,m3,0.5333333333333333,0.4666666666666667,116.65333333333334,257.5466666666667,53.306666666666665,63.64,60.54,44.68666666666666,91.24,13.379999999999999,38.7,51.580000000000005,32.02,10.906666666666666,7.96,16.720000000000002,22.4,130.75333333333333,67.87333333333333,-5.113333333333332,0.6599999999999999,0.0,1.0,0.5333333333333333
MEM,m4,0.16666666666666666,0.8333333333333334,114.98333333333333,242.70833333333334,52.60833333333333,61.69166666666666,61.01666666666667,42.208333333333336,87.34166666666665,12.299999999999999,36.416666666666664,47.9,31.53333333333333,10.533333333333333,7.558333333333334,16.8,21.099999999999998,122.3,65.0,-65.88333333333334,0.3499999999999999,0.0,1.0,0.16666666666666666
MEM,m5,0.26666666666666666,0.7333333333333333,117.32,248.18666666666667,50.373333333333335,59.519999999999996,56.733333333333334,41.8,91.51333333333334,15.4,37.67333333333333,52.7,28.686666666666667,11.213333333333333,8.766666666666667,19.44,21.84,124.44,64.10666666666667,-66.68666666666667,0.5666666666666667,0.0,1.0,0.26666666666666666
MEM,m6,0.375,0.625,115.0375,255.0625,51.9375,58.75,57.575,39.275,96.1125,17.55,37.7,55.25,27.1375,12.3,7.525,16.0375,21.1375,125.95,62.6625,-26.2,1.2374999999999998,0.0,1.0,0.375
MIA,m0,29.0,24.5,136.97990243902439,291.1856341463415,65.8,76.0,74.85,52.05,118.4,13.488341463414635,44.94478048780488,58.43312195121951,33.938560975609754,10.690463414634145,4.712975609756097,16.902292682926827,27.852365853658537,156.25260975609757,81.85,4.540463414634146,1.0525853658536586,0.07151219512195123,,0.5420560747663551
MIA,m1,0.5789473684210527,0.42105263157894735,34.305263157894736,74.93684210526315,16.647368421052633,19.23157894736842,18.57894736842105,12.984210526315788,29.542105263157893,1.2052631578947368,10.647368421052633,14.647368421052633,5.157894736842105,1.063157894736842,0.4105263157894737,1.5578947368421054,2.326315789473684,39.747368421052634,20.75263157894737,3.021052631578947,0.08947368421052633,0.005263157894736842,1.0,0.5789473684210527
MIA,m2,0.6153846153846154,0.38461538461538464,34.315384615384616,74.57692307692308,16.838461538461537,19.546153846153846,18.492307692307694,14.3,28.46153846153846,1.2,10.669230769230769,14.353846153846153,4.938461538461539,0.8,0.4230769230769231,1.6384615384615384,2.4153846153846152,40.63076923076923,21.138461538461538,1.6846153846153844,0.0923076923076923,0.0,1.0,0.6153846153846154
MIA,m3,0.375,0.625,33.5875,71.14375,15.6,18.0375,17.525,11.5125,28.90625,1.2,9.99375,14.675,4.56875,0.8625,0.44375000000000003,1.50625,2.15625,37.09375,19.575,-11.79375,0.08750000000000001,0.0,1.0,0.375
MIA,m4,0.7272727272727273,0.2727272727272727,34.054545454545455,75.56363636363636,16.8,19.2,19.463636363636365,10.9,28.62727272727273,1.2545454545454546,11.80909090909091,15.845454545454546,5.827272727272727,1.0545454545454545,0.4090909090909091,1.5727272727272728,2.0727272727272728,38.91818181818182,20.427272727272726,14.118181818181819,0.08181818181818182,0.018181818181818184,1.0,0.7272727272727273
MIA,m5,0.5333333333333333,0.4666666666666667,33.193333333333335,74.72666666666667,16.46,18.926666666666666,19.013333333333332,11.073333333333332,27.673333333333336,1.0666666666666667,10.633333333333333,14.846666666666666,5.206666666666666,1.04,0.5,1.1466666666666667,1.9,38.233333333333334,20.12,7.1,0.08,0.0,1.0,0.5333333333333333
MIA,m6,0.5,0.5,68.65714285714286,144.90714285714287,33.77142857142857,39.885714285714286,38.01428571428572,27.185714285714287,62.66428571428571,5.678571428571429,24.485714285714288,31.185714285714287,15.700000000000001,4.2214285714285715,2.192857142857143,7.635714285714286,9.964285714285714,76.46428571428571,42.43571428571429,-5.585714285714286,0.6214285714285713,0.0,1.8571428571428572,0.5
MIA,m7,0.0,1.0,119.2,191.2,52.5,55.4,72.1,13.1,114.1,3.2,34.2,36.8,25.4,6.4,0.0,9.6,21.6,106.5,58.2,-215.6,0.0,0.0,3.0,0.0
MIL,m0,29.5,14.0,147.43646341463415,316.910487804878,68.2,80.15,79.8,53.8,104.19999999999999,15.27,51.26207317073171,66.5320731707317,37.91756097560976,9.340243902439024,6.006585365853658,20.217926829268293,26.582073170731707,169.72780487804877,83.75,-9.659024390243902,2.056829268292683,0.3179268292682927,,0.6781609195402298
MIL,m1,0.6842105263157895,0.3157894736842105,155.23684210526315,340.90526315789475,75.10000000000001,87.2578947368421,88.3,56.6,118.45263157894736,15.157894736842104,53.05789473684211,67.17894736842106,37.78947368421053,12.9,10.857894736842105,20.757894736842104,30.342105263157894,184.8842105263158,92.67368421052632,19.92105263157895,2.2526315789473683,0.0,1.0,0.6842105263157895
MIL,m2,0.8461538461538461,0.15384615384615385,158.2,367.9692307692308,79.73076923076923,92.89230769230768,92.76153846153846,61.46153846153846,121.67692307692307,16.776923076923076,53.45384615384615,69.86923076923077,43.9076923076923,11.738461538461538,11.053846153846154,19.846153846153847,31.376923076923074,201.66153846153844,98.16923076923078,84.96153846153847,3.4615384615384617,0.3692307692307692,1.0,0.8461538461538461
MIL,m3,0.5,0.5,156.00625,347.025,74.7125,86.49375,88.4375,56.01875,118.75625,14.41875,54.1625,67.88125,41.60625,12.25625,10.59375,17.63125,31.81875,186.6625,91.7125,-1.6500000000000012,3.25625,0.75,1.0,0.5
MIL,m4,0.5833333333333334,0.4166666666666667,148.63333333333333,337.8666666666667,74.05,87.30833333333334,87.16666666666667,58.333333333333336,114.05,13.975,53.449999999999996,66.72500000000001,42.05833333333333,13.975,9.525,18.099999999999998,27.59166666666667,172.83333333333334,90.825,41.550000000000004,2.766666666666667,0.0,1.0,0.5833333333333334
MIL,m5,0.5714285714285714,0.42857142857142855,150.74285714285716,330.87142857142857,73.34285714285714,86.06428571428572,86.3,56.84285714285714,119.27142857142857,15.271428571428572,53.92857142857143,67.51428571428572,40.43571428571429,10.62857142857143,9.585714285714285,17.978571428571428,28.057142857142857,176.17857142857142,91.08571428571429,4.721428571428575,3.0500000000000003,0.5142857142857142,1.0,0.5714285714285714
MIL,m6,0.3076923076923077,0.6923076923076923,116.75384615384615,255.6076923076923,57.02307692307692,66.11538461538461,67.23846153846154,42.88461538461539,95.61538461538461,11.992307692307692,41.0923076923077,53.73846153846154,30.50769230769231,8.653846153846153,7.869230769230769,15.161538461538461,20.46153846153846,132.07692307692307,70.1923076923077,-25.146153846153847,1.830769230769231,0.1846153846153846,1.7692307692307692,0.3076923076923077
MIL,m7,0.0,1.0,68.1,125.1,31.0,33.6,36.7,19.0,48.2,11.0,18.4,29.4,13.9,2.2,0.0,6.5,13.2,71.9,37.1,-80.7,0.5,0.0,3.0,0.0
MIN,m0,22.0,22.5,142.51106271777002,303.80897212543556,68.3,78.5,78.6,52.3,111.44999999999999,12.10740418118467,46.62073170731708,58.7287456445993,36.34172473867596,11.631707317073172,8.37918118466899,20.632317073170732,30.790243902439023,159.4317944250871,83.9,-14.548257839721254,1.9751742160278745,0.028658536585365855,,0.4943820224719101
MIN,m1,0.7777777777777778,0.2222222222222222,102.87777777777778,228.3777777777778,50.544444444444444,57.638888888888886,57.449999999999996,38.53333333333333,80.85,9.983333333333333,37.45,47.26111111111111,26.483333333333334,8.277777777777779,7.072222222222222,14.983333333333333,20.383333333333333,117.33333333333333,61.59444444444445,36.59444444444445,1.588888888888889,0.0,1.0,0.7777777777777778
MIN,m2,0.7692307692307693,0.23076923076923078,102.03846153846153,227.43846153846152,51.43076923076923,59.43846153846153,57.63076923076923,41.853846153846156,85.54615384615384,10.223076923076924,35.13846153846154,45.16153846153846,27.823076923076922,8.107692307692307,6.138461538461538,15.915384615384616,20.346153846153847,119.77692307692307,63.7,22.49230769230769,1.1846153846153848,0.0,1.0,0.7692307692307693
MIN,m3,0.5882352941176471,0.4117647058823529,100.03529411764706,225.91176470588235,52.38823529411765,60.51176470588236,57.87647058823529,43.523529411764706,77.71176470588235,8.964705882352941,35.65882352941177,44.311764705882354,28.529411764705884,7.888235294117647,5.541176470588235,13.829411764705881,20.22941176470588,117.89999999999999,63.44117647058823,33.80588235294118,1.3588235294117648,0.0,1.0,0.5882352941176471
MIN,m4,0.7272727272727273,0.2727272727272727,102.12727272727274,237.56363636363633,49.93636363636363,58.38181818181818,56.57272727272727,40.199999999999996,84.85454545454546,10.463636363636363,37.40909090909091,47.77272727272727,27.55454545454546,8.563636363636363,7.745454545454546,13.427272727272726,19.572727272727274,120.73636363636363,62.06363636363637,64.11818181818182,1.3,0.0,1.0,0.7272727272727273
MIN,m5,0.6,0.4,99.16666666666667,228.98666666666668,49.406666666666666,57.1,56.526666666666664,38.14666666666667,77.83999999999999,10.76,33.93333333333333,44.53333333333333,28.293333333333333,8.693333333333333,6.493333333333334,11.353333333333333,18.040000000000003,115.09333333333333,59.913333333333334,21.933333333333334,1.0266666666666668,0.0,1.0,0.6
MIN,m6,0.75,0.25,103.96666666666665,241.4416666666667,52.55833333333334,60.74166666666667,60.24166666666667,41.15,87.575,11.908333333333333,35.583333333333336,47.35,28.816666666666666,10.233333333333333,5.941666666666666,14.683333333333332,22.099999999999998,125.21666666666665,65.33333333333333,46.03333333333333,1.1916666666666667,0.0,1.6666666666666667,0.75
MIN,m7,0.4166666666666667,0.5833333333333334,105.20833333333333,235.41666666666666,54.03333333333333,62.025,62.025,41.63333333333333,84.66666666666667,11.541666666666666,36.699999999999996,47.824999999999996,27.591666666666665,9.108333333333333,6.808333333333334,13.0,22.849999999999998,120.75,65.95,3.3833333333333315,1.6083333333333334,0.0,3.0,0.4166666666666667
NO,m0,21.0,20.5,139.2768292682927,316.7207317073171,69.3,77.0,79.25,48.85,117.25,17.982317073170734,48.358536585365854,66.34024390243903,38.15121951219512,11.765243902439025,7.83109756097561,17.69939024390244,31.50121951219512,167.4719512195122,84.35,-14.329878048780488,1.805487804878049,0.01951219512195122,,0.5060240963855421
NO,m1,0.5263157894736842,0.47368421052631576,63.88421052631579,139.68421052631578,30.568421052631578,34.54736842105263,34.805263157894736,23.021052631578947,46.95789473684211,4.747368421052632,21.589473684210525,28.605263157894736,16.726315789473684,3.573684210526316,1.7842105263157895,6.868421052631579,12.810526315789474,72.70526315789475,36.77894736842105,1.3368421052631576,0.23157894736842108,0.0,1.0,0.5263157894736842
NO,m2,0.6428571428571429,0.35714285714285715,63.24285714285714,145.15714285714287,31.67142857142857,36.035714285714285,35.535714285714285,24.435714285714287,50.885714285714286,4.357142857142857,21.157142857142855,27.964285714285715,16.942857142857143,3.542857142857143,2.064285714285714,5.307142857142857,12.107142857142858,76.55,38.642857142857146,20.878571428571426,0.4,0.0,1.0,0.6428571428571429
NO,m3,0.5333333333333333,0.4666666666666667,61.70666666666667,144.52666666666667,31.71333333333333,36.65333333333333,35.82,25.30666666666667,48.94666666666667,5.086666666666667,21.926666666666666,29.053333333333335,17.6,2.96,2.086666666666667,6.113333333333333,10.44,75.42666666666668,38.733333333333334,16.24,0.32000000000000006,0.02666666666666667,1.0,0.5333333333333333
NO,m4,0.6666666666666666,0.3333333333333333,62.06666666666666,144.57500000000002,31.05,35.56666666666667,35.225,23.525000000000002,49.39166666666666,5.183333333333334,20.891666666666666,27.941666666666666,17.941666666666666,4.116666666666666,2.2416666666666667,5.716666666666666,10.583333333333334,73.18333333333334,37.416666666666664,19.933333333333334,0.23333333333333336,0.0,1.0,0.6666666666666666
NO,m5,0.7142857142857143,0.2857142857142857,60.65714285714286,140.97857142857143,31.328571428571426,35.84285714285714,35.6,23.75714285714286,49.84285714285714,3.942857142857143,22.935714285714287,28.671428571428574,17.307142857142857,3.292857142857143,1.8857142857142857,5.171428571428572,9.607142857142858,71.71428571428571,37.971428571428575,26.778571428571432,0.2,0.0,1.0,0.7142857142857143
NO,m6,0.35714285714285715,0.6428571428571429,79.03571428571429,167.75,37.50714285714286,42.83571428571429,42.44285714285714,28.62857142857143,67.94285714285715,7.535714285714286,27.22142857142857,35.878571428571426,20.37142857142857,6.114285714285714,2.935714285714286,10.964285714285714,15.092857142857143,85.47142857142856,45.785714285714285,-24.292857142857144,0.5071428571428571,0.0,1.8571428571428572,0.35714285714285715
NY,m0,26.5,20.0,135.04262749445675,291.11236141906875,64.6,73.75,77.15,45.9,108.25,18.359368070953437,47.67161862527716,66.03159645232816,29.575443458980043,9.70870288248337,6.212749445676275,18.325554323725054,28.527328159645233,153.98614190687363,79.75,10.509589800443461,1.272339246119734,0.0,,0.5698924731182796
NY,m1,0.6111111111111112,0.3888888888888889,114.57777777777778,253.35000000000002,53.37222222222223,62.22222222222222,59.03888888888889,44.672222222222224,89.62222222222222,16.549999999999997,39.922222222222224,56.394444444444446,27.3,10.627777777777778,4.2444444444444445,14.811111111111112,21.094444444444445,132.97777777777776,66.44444444444444,30.09444444444445,1.0222222222222221,0.0,1.0,0.6111111111111112
NY,m2,0.42857142857142855,0.5714285714285714,120.0,263.3357142857143,59.68571428571429,68.0,67.35714285714286,45.471428571428575,97.56428571428572,13.535714285714286,38.08571428571429,51.449999999999996,30.014285714285712,9.37142857142857,5.471428571428571,15.62142857142857,23.928571428571427,146.46428571428572,72.74285714285715,-18.928571428571427,0.9071428571428571,0.0,1.0,0.42857142857142855
NY,m3,0.875,0.125,113.80625,268.45,57.7125,67.49375,67.65625,44.8875,99.10625,14.8875,43.26875,57.95,30.325,9.775,7.1375,15.6625,21.625,138.9875,71.8,92.55,0.9874999999999999,0.175,1.0,0.875
NY,m4,0.3333333333333333,0.6666666666666666,111.51666666666667,243.42499999999998,52.99166666666667,61.300000000000004,60.89166666666667,41.0,94.625,17.941666666666666,35.80833333333333,53.475,26.8,8.858333333333333,5.658333333333334,14.283333333333333,19.383333333333333,127.91666666666667,65.325,-37.13333333333333,1.7833333333333332,0.11666666666666665,1.0,0.3333333333333333
NY,m5,0.6428571428571429,0.35714285714285715,110.81428571428572,260.74285714285713,55.17857142857143,64.54285714285714,65.10714285714286,42.728571428571435,90.66428571428571,15.728571428571428,39.80714285714286,55.478571428571435,31.12857142857143,10.464285714285714,7.042857142857143,14.171428571428573,20.75714285714286,130.54285714285714,67.64285714285714,54.6,1.0142857142857142,0.39999999999999997,1.0,0.6428571428571429
